industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.046960,-0.015095,0.055907,0.159225,0.124837,-0.214688,-0.171490,-0.010812,32417590.000000,37448634.000000,33739303.500000,0.837171,350.602002,346.252997,334.643997,-0.046960,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,-1.000000,1,-0.054814,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Energy Storage,5,5,0.008218,-0.025758,-0.043118,0.015317,-0.024108,-0.438159,-0.278077,-0.000455,2994231.733333,2852019.040000,3458158.760000,0.834733,58.135000,59.614300,60.414400,-0.115407,4.000000,0.200000,0.400000,0.000000,0.000000,0.200000,0.160000,8.000000,0,0.000867,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.002817,0.052592,0.093467,0.123351,0.082359,0.216857,0.312149,-0.112492,13748600.277778,16982893.500000,16286908.375000,0.757343,87.668834,84.200250,81.658916,-0.049274,5.333333,0.833333,1.000000,0.333333,0.000000,0.000000,0.500000,6.000000,4,-0.066055,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Market ETFs,8,8,0.002125,-0.001879,-0.008406,0.064970,0.044798,0.023809,0.151957,0.297037,10540862.250000,12169985.100000,14151734.431250,0.774204,455.043573,457.767950,456.219016,-0.024468,5.125000,0.250000,0.125000,0.000000,0.000000,0.125000,0.093750,3.000000,0,0.000297,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,0.011500,0.022465,0.009327,0.194566,0.135215,-0.134906,-0.212406,-0.168903,10763915.125000,9665219.075000,8124651.643750,1.191431,97.852501,98.115772,97.431198,-0.084227,4.250000,0.500000,0.500000,0.000000,0.000000,0.375000,0.262500,4.000000,0,-0.067300,False,neutral,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.107668,-0.076799,-0.114381,0.251329,0.181523,-0.387921,0.191724,-0.033559,14142039.666667,15859483.800000,19734555.950000,0.649162,41.906000,43.509000,42.156000,-0.145389,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.000000,0,-0.029882,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.014369,-0.053362,-0.102620,0.022147,-0.016605,-0.283587,-0.173459,0.109494,2329808.333333,2606845.000000,3044421.250000,0.729273,271.199599,282.963114,286.157469,-0.127044,3.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0,0.004507,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.016864,-0.019237,-0.043365,0.079302,0.053956,-0.015063,0.029889,0.420822,1293577.555556,1426756.533333,1919586.633333,0.655094,273.306332,280.150105,279.128731,-0.091186,4.333333,0.333333,0.166667,0.000000,0.000000,0.000000,0.108333,4.000000,0,0.018357,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.006051,-0.008767,-0.050570,0.098957,0.035380,-0.103258,0.429960,1.293153,20138382.944444,19532450.877778,22632407.719444,0.677908,382.143909,390.034305,386.912947,-0.097058,4.388889,0.388889,0.166667,0.055556,0.000000,0.055556,0.138889,2.000000,0,0.020994,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.075726,-0.082654,-0.139297,0.227517,0.152807,-0.431756,0.254925,0.638588,5048914.939394,5375696.236364,7447196.786364,0.639054,32.034273,33.616045,33.605182,-0.142895,2.818182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.000000,0,0.001421,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.019589,0.027641,0.008721,0.237812,0.165733,-0.336097,0.375165,1.409722,39812450.333333,50311910.200000,73579107.550000,0.493131,10.216000,10.370000,9.923500,-0.076067,7.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.450000,-5.000000,0,0.031491,False,momentum_leader,none,unclear,unclear,needs_review
