ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-07-10,251,0.123153,0.168573,0.130009,0.231945,0.228707,0.280110,0.437269,0.722023,8902668.666667,8837301.200000,8482450.300000,0.573326,178.488004,171.063004,168.296001,-0.058218,6,True,True,False,False,0.139977,infrastructure_leader,5,0.110900,0.000000,1.000000,41.972550,0.250000,1.678902,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,4863206,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-07-10,251,0.043458,0.060992,-0.020610,0.135050,0.101569,0.108769,0.859638,1.588899,3438003.000000,4545761.800000,6751945.450000,0.287696,316.927997,314.233002,316.169753,-0.102413,5,True,False,False,True,-0.010642,infrastructure_leader,5,0.008509,-0.152310,0.774855,35.975390,1.357000,0.265110,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,1942509,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-07-10,251,0.042394,0.103089,0.062327,0.176135,0.139321,1.404474,2.649743,2.481698,7581195.333333,7410817.200000,7956619.300000,0.633596,429.247998,421.136996,416.517999,-0.086080,6,True,True,False,True,0.072296,challenger,5,0.044301,-0.066508,0.912761,20.234768,2.825000,0.071627,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,too_extended,5041286,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-07-10,251,0.116632,0.177298,0.038955,0.070170,0.008536,0.960613,1.184392,1.391461,21415272.333333,19429323.400000,24487955.850000,0.793440,45.788000,44.735000,46.384998,-0.086012,6,True,True,False,True,0.048924,non_leader,5,0.046459,-0.133001,0.796443,12.139856,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,avoid_for_now,19429717,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-07-10,251,0.078476,0.040044,-0.106376,-0.032798,-0.303396,0.219208,-0.056648,-0.425061,31550297.666667,32917638.600000,65800199.650000,0.361905,27.632000,28.114000,29.749500,-0.142997,4,True,False,False,True,-0.096408,challenger,5,-0.048387,-0.533685,0.193629,8.926065,3.260000,0.027381,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,23813393,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-07-10,251,0.029317,0.021981,-0.029985,0.084749,0.013840,0.019892,0.269653,0.142495,1620638.666667,1791343.200000,2408590.800000,0.581882,404.353998,406.965997,408.319499,-0.071435,6,True,False,False,False,-0.020017,infrastructure_leader,5,-0.002546,-0.065400,0.766028,25.814009,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,research_candidate,1401516,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-07-10,251,0.125314,0.018690,-0.144099,0.037602,-0.002135,0.611164,1.283027,3.958239,14269871.333333,14977862.800000,17886975.700000,0.608779,212.107999,228.295999,245.274001,-0.293225,4,True,False,False,True,-0.134130,emerging_leader,4,-0.104471,-0.233841,0.723421,608.078200,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,early_recovery,avoid_for_now,10889214,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-07-10,251,0.071244,0.082790,0.077756,0.052590,0.013305,0.148420,0.116902,0.280870,142220054.000000,131962752.400000,146772808.100000,1.002936,202.067999,199.034000,201.951499,-0.026288,6,True,True,False,False,0.143176,core_leader,5,0.044607,-0.104073,0.657809,16.494099,2.145000,0.076896,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,research_candidate,147203662,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-07-10,251,0.080952,0.077382,0.047543,0.233179,0.173246,1.357547,1.656366,2.810204,23758220.666667,26225132.400000,30301018.100000,0.680022,538.035986,539.085992,530.953496,-0.111549,6,True,False,False,True,0.112963,challenger,5,0.050732,-0.039627,0.947040,42.005203,0.912000,0.460583,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,20605362,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-07-10,251,0.078726,0.109641,0.055580,0.076600,0.021530,0.128745,0.168685,0.468404,24537110.666667,24454406.400000,29251616.600000,0.475640,386.889996,377.945999,382.577919,-0.045797,5,True,False,False,False,0.121001,core_leader,5,0.045460,-0.168131,0.612143,20.621496,0.854000,0.241470,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,early_recovery,research_candidate,13913232,ok,資料日期與本次市場日期一致。
