industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.079820,0.084381,-0.009968,0.100408,0.026635,0.514890,0.946725,1.408536,12682563.857143,12844292.600000,19110676.721429,0.548661,230.649428,230.649143,232.958821,-0.120054,5.285714,1.000000,0.428571,0.428571,0.000000,0.000000,0.414286,-1.000000,0,0.045281,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,0.000565,-0.001610,0.138759,0.147460,0.116744,0.369144,0.066075,0.015826,3734342.666667,4025628.933333,6907712.233333,0.474308,121.663998,120.632498,116.505040,-0.047525,5.666667,0.333333,1.000000,0.166667,0.000000,0.000000,0.358333,-1.000000,8,-0.005541,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Cloud Software,8,8,-0.021035,-0.003821,0.125766,-0.018038,-0.025175,0.409028,-0.095068,0.003001,12130125.250000,13327982.650000,17534626.912500,0.622310,227.623249,224.001249,219.616687,-0.038156,6.000000,0.500000,0.875000,0.375000,0.000000,0.000000,0.412500,1.000000,0,-0.022497,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Hardware,1,1,0.015000,0.021676,0.145993,0.081419,0.085252,0.211603,0.213482,0.499199,40638045.000000,43598827.000000,64471456.750000,0.503574,313.650006,302.614001,298.103001,-0.007189,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,4.000000,1,-0.052514,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.002418,0.011379,0.088270,0.066334,0.049929,0.069794,-0.065392,-0.045245,16703318.037037,17021215.266667,24039694.927778,0.733410,247.467334,242.531111,238.289603,-0.037087,6.333333,0.444444,1.000000,0.333333,0.111111,0.111111,0.455556,4.000000,0,-0.007223,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Cybersecurity,6,6,-0.038991,-0.022416,0.167145,0.222571,0.217149,0.901818,0.492800,0.351712,4801169.833333,5188191.900000,5996887.975000,0.720996,170.427000,167.675000,156.553708,-0.064641,6.500000,0.333333,1.000000,0.166667,0.000000,0.000000,0.358333,0.000000,11,-0.051360,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,-0.014974,-0.020562,0.051821,0.004644,-0.012285,-0.154890,-0.075415,0.109333,1171936.000000,1346721.600000,1866651.114286,0.428764,333.557712,328.045047,327.343282,-0.029741,5.857143,0.142857,1.000000,0.142857,0.000000,0.000000,0.314286,0.000000,0,-0.038254,True,neutral,momentum_exhaustion,unclear,unclear,needs_review
Defense Drones,5,5,-0.045039,-0.122565,0.001333,-0.171935,-0.200689,-0.200773,-0.400277,0.428998,16545732.066667,16616063.240000,17456997.810000,0.613558,45.996400,46.486000,47.230300,-0.155973,4.800000,0.000000,0.400000,0.000000,0.000000,0.000000,0.100000,3.000000,0,-0.028446,False,neutral,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.018197,-0.019832,0.024751,0.045321,0.038660,0.086614,0.098254,0.324383,10327068.888889,12430718.000000,16180469.500000,0.625879,195.330999,194.928334,188.602657,-0.037316,4.500000,0.166667,0.833333,0.166667,0.000000,0.000000,0.283333,-7.000000,0,-0.033333,False,neutral,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.022941,-0.022199,-0.002976,-0.025766,-0.010181,-0.030332,0.103786,0.078302,9967964.777778,10467982.200000,11974982.216667,0.650335,252.436998,252.802831,255.415920,-0.042303,4.833333,0.166667,0.333333,0.000000,0.000000,0.000000,0.116667,-2.000000,0,-0.020333,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,0.012063,0.036371,0.087012,0.068581,0.027932,0.179793,-0.054820,0.300628,34816026.666667,39465176.000000,46386534.000000,0.706416,406.207996,406.193997,400.875496,-0.074888,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,0.000000,0,0.080458,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Energy Storage,5,5,0.008823,-0.028512,-0.079808,-0.086825,-0.143691,0.157656,0.184582,0.517700,3656679.333333,3553267.600000,4054671.900000,0.648552,72.428000,76.598000,79.563600,-0.157262,4.600000,0.400000,0.200000,0.000000,0.000000,0.000000,0.130000,0.000000,0,0.048281,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.005262,-0.005050,0.103587,0.189899,0.171704,0.273018,-0.136280,-0.072374,21189881.000000,21232368.600000,25143217.150000,0.763489,83.478000,81.821167,79.609500,-0.044341,6.333333,0.333333,1.000000,0.333333,0.000000,0.000000,0.400000,-1.000000,0,-0.020964,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Market ETFs,8,8,0.012102,0.008320,0.017145,0.047920,0.034243,0.157128,0.178117,0.333109,14055359.041667,14436491.675000,19492889.868750,0.683410,450.168506,449.030131,447.783650,-0.021681,5.625000,0.750000,0.875000,0.125000,0.000000,0.125000,0.412500,1.000000,0,0.006531,False,momentum_leader,none,unclear,unclear,needs_review
Nuclear,8,8,0.025874,-0.008722,-0.052982,0.026324,-0.041592,-0.077930,-0.309441,-0.123598,5549237.416667,6123132.450000,8329470.612500,0.640407,94.605875,95.164813,97.942973,-0.096866,4.375000,0.375000,0.125000,0.000000,0.000000,0.000000,0.106250,4.000000,0,0.011298,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.055115,-0.127443,-0.152294,-0.243157,-0.243958,0.526353,-0.139012,0.025114,14233137.333333,14827442.400000,22503565.600000,0.641414,45.388000,48.391000,52.428000,-0.204529,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.001545,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.000442,-0.025516,-0.070010,-0.019095,-0.070933,0.022728,0.099767,0.469504,2432191.800000,2710935.080000,3226925.770000,0.594581,310.143998,312.974399,311.171464,-0.088627,4.200000,0.200000,0.200000,0.000000,0.000000,0.000000,0.090000,-1.000000,0,0.014743,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.022188,-0.007278,-0.006918,0.091352,0.038686,0.059644,0.160303,0.603973,1586829.666667,1857481.133333,2410393.616667,0.607443,271.138331,277.134832,275.284833,-0.105401,5.833333,0.500000,0.666667,0.166667,0.000000,0.000000,0.308333,-5.000000,0,0.036104,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,0.052571,0.028941,-0.065420,0.053662,0.016248,0.536663,0.802140,1.568960,23762452.592593,24821011.555556,31793586.500000,0.488208,415.795442,426.720130,435.100278,-0.124346,5.055556,0.666667,0.166667,0.055556,0.000000,0.000000,0.188889,1.000000,0,0.049274,False,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.044910,-0.134361,0.027145,-0.181572,-0.193587,-0.047794,0.354007,0.920271,6882589.363636,7577889.981818,14724097.950000,0.531595,35.661636,37.310364,37.410167,-0.181494,3.909091,0.000000,0.545455,0.000000,0.000000,0.000000,0.136364,4.000000,0,-0.002291,False,neutral,none,unclear,unclear,needs_review
