ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
SMR,NuScale Power Corporation,Nuclear,2026-05-15,251,-0.064167,-0.105179,-0.074959,-0.112253,27184285.000000,34182451.000000,35418682.750000,0.700736,12.108000,12.324000,12.317000,-0.169379,4,False,False,False,True,0.008771,emerging_leader,4,-0.088252,-0.789818,0.046759,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,24819155,ok,資料日期與本次市場日期一致。
OKLO,Oklo Inc.,Nuclear,2026-05-15,251,-0.154557,-0.141498,-0.115767,-0.068253,13625875.666667,14773165.400000,15763171.350000,0.746184,70.175999,71.182000,70.766500,-0.218161,3,False,False,False,True,-0.032037,emerging_leader,4,-0.120346,-0.642529,0.185247,weak,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,11762227,ok,資料日期與本次市場日期一致。
NNE,NANO Nuclear Energy Inc.,Nuclear,2026-05-15,251,-0.080103,-0.092168,0.064502,-0.035977,2215763.000000,2350377.800000,2434284.450000,1.148382,26.990000,26.426000,25.473250,-0.142759,4,False,False,False,True,0.148233,emerging_leader,4,-0.021719,-0.559951,0.157321,weak,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,2795489,ok,資料日期與本次市場日期一致。
GEV,GE Vernova Inc.,Renewables,2026-05-15,251,-0.021222,0.008729,-0.012907,0.046353,1906571.000000,2066502.600000,2651765.650000,0.920411,1069.477979,1072.128979,1077.386487,-0.070431,5,False,False,False,False,-0.131991,infrastructure_leader,3,-0.026134,-0.087253,0.861159,momentum_leader,neutral,extended,extended,sideways_base,too_extended,2440713,ok,資料日期與本次市場日期一致。
FSLR,First Solar Inc.,Renewables,2026-05-15,251,0.023283,0.061014,0.102310,0.225425,2277770.333333,2715662.200000,2512110.550000,0.935154,232.184000,224.421001,209.976001,-0.022335,5,True,False,False,False,-0.016774,core_leader,3,0.111413,-0.179978,0.636531,momentum_leader,extended,neutral,extended,strong_uptrend,too_extended,2349211,ok,資料日期與本次市場日期一致。
NXT,Nextracker Inc.,Renewables,2026-05-15,251,0.150913,0.145977,0.203118,0.295359,4029486.000000,4184991.600000,2245357.900000,1.275368,135.007999,128.816000,122.855500,-0.041402,7,True,True,True,True,0.084034,challenger,3,0.174469,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,2863658,ok,資料日期與本次市場日期一致。
ARRY,Array Technologies Inc.,Renewables,2026-05-15,251,0.097919,0.046675,0.144133,0.145594,4999647.000000,4841648.200000,4951917.050000,1.067514,8.656000,8.402000,8.125500,-0.064147,6,False,True,False,False,0.025049,specialist,3,0.103932,-0.250000,0.538580,momentum_leader,extended,neutral,extended,strong_uptrend,too_extended,5286241,ok,資料日期與本次市場日期一致。
ORA,Ormat Technologies Inc.,Renewables,2026-05-15,251,0.042155,0.080957,0.158767,0.163482,2113272.666667,1761683.600000,1070975.900000,1.448135,130.037999,123.927998,117.946499,-0.029014,7,True,True,True,False,0.039683,specialist,3,0.115082,-0.029014,0.939303,momentum_leader,extended,very_extended,very_extended,overextended,too_extended,1550918,ok,資料日期與本次市場日期一致。
FLNC,Fluence Energy Inc.,Energy Storage,2026-05-15,251,-0.023966,-0.140315,0.703856,0.534540,17365220.333333,19970252.200000,12815048.050000,1.167390,22.064000,19.203000,15.987000,-0.176774,7,False,False,False,True,0.396744,emerging_leader,3,0.299181,-0.355569,0.587621,momentum_leader,very_extended,neutral,very_extended,overextended,too_extended,14960161,ok,資料日期與本次市場日期一致。
STEM,Stem Inc.,Energy Storage,2026-05-15,251,-0.015748,-0.044760,-0.186803,-0.190564,183271.333333,174082.800000,171405.700000,1.453942,9.020000,9.461000,10.246000,-0.199817,5,False,False,False,True,-0.493915,specialist,3,-0.146008,-0.706277,0.109229,momentum_leader,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,249214,ok,資料日期與本次市場日期一致。
ENPH,Enphase Energy Inc.,Energy Storage,2026-05-15,251,0.411153,0.451029,0.562482,0.628387,16062127.000000,11940196.200000,8454869.050000,2.398119,43.606000,39.431000,36.832000,-0.015269,6,True,True,True,True,0.255369,specialist,3,0.435980,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,20275781,ok,資料日期與本次市場日期一致。
SEDG,SolarEdge Technologies Inc.,Energy Storage,2026-05-15,251,0.527956,0.495400,0.439292,0.612533,8104244.333333,5771566.600000,4302101.650000,3.357460,47.396000,44.366000,43.943000,-0.135081,6,True,True,True,True,0.132179,specialist,3,0.405457,0.000000,1.000000,momentum_leader,very_extended,very_extended,very_extended,overextended,too_extended,14444133,ok,資料日期與本次市場日期一致。
GNRC,Generac Holdings Inc.,Energy Storage,2026-05-15,251,-0.021922,-0.021269,0.016735,0.243187,758845.666667,700667.400000,877181.850000,1.108022,269.681995,267.273999,248.288000,-0.046331,5,False,False,False,False,-0.290377,specialist,3,0.061992,-0.046331,0.917806,momentum_leader,neutral,extended,extended,sideways_base,too_extended,971937,ok,資料日期與本次市場日期一致。
ISRG,Intuitive Surgical Inc.,Robotics Automation,2026-05-15,251,-0.024892,-0.064303,-0.080082,-0.102491,2180141.000000,2584984.600000,2440686.150000,0.971785,426.675995,439.238998,453.039499,-0.073717,4,False,False,False,False,-0.095724,core_leader,4,-0.070456,-0.289669,0.006135,neutral,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,2371823,ok,資料日期與本次市場日期一致。
TER,Teradyne Inc.,Robotics Automation,2026-05-15,251,-0.057386,-0.060844,-0.021829,-0.111730,3409232.333333,4060319.400000,4164264.850000,1.019747,356.580005,357.380002,365.526999,-0.116607,5,False,False,False,True,-0.037471,specialist,4,-0.075636,-0.191829,0.764994,neutral,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,4246497,ok,資料日期與本次市場日期一致。
SYM,Symbotic Inc.,Robotics Automation,2026-05-15,251,-0.077942,-0.095047,-0.196468,-0.250910,2017619.000000,1863391.400000,1701987.850000,1.264966,50.046000,53.519000,57.017000,-0.226292,3,False,False,False,True,-0.212110,emerging_leader,4,-0.170072,-0.457961,0.339828,neutral,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,2152957,ok,資料日期與本次市場日期一致。
ROK,Rockwell Automation Inc.,Robotics Automation,2026-05-15,251,-0.013932,-0.011346,0.101392,0.079402,727995.333333,747817.200000,806544.300000,1.079155,454.401996,447.003998,426.782001,-0.023512,5,False,False,False,False,0.085750,core_leader,4,0.051450,-0.023098,0.934047,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,870386,ok,資料日期與本次市場日期一致。
CGNX,Cognex Corporation,Robotics Automation,2026-05-15,251,-0.021620,-0.021322,0.148731,0.157838,2322461.333333,2480876.800000,2673199.200000,0.572342,65.386000,63.590000,59.064500,-0.053821,6,False,False,False,False,0.133089,specialist,4,0.087963,-0.044603,0.920662,neutral,extended,very_extended,very_extended,overextended,not_eligible_industry,1529984,ok,資料日期與本次市場日期一致。
ZBRA,Zebra Technologies Corporation,Robotics Automation,2026-05-15,251,0.072625,0.147414,0.142109,0.106300,1293886.666667,1546552.000000,947623.000000,1.292244,244.592001,235.948999,231.413000,-0.055710,6,True,True,True,False,0.126466,specialist,4,0.120724,-0.240245,0.422709,neutral,extended,reasonable_pullback,extended,early_recovery,not_eligible_industry,1224560,ok,資料日期與本次市場日期一致。
XYZ,Block Inc.,Fintech,2026-05-15,251,-0.024404,-0.059987,-0.020192,-0.012630,5614957.666667,5677294.600000,5545573.650000,0.920802,71.392000,71.593000,71.411500,-0.067735,3,False,False,False,False,0.004144,challenger,3,-0.014725,-0.132536,0.664272,weak,neutral,neutral,neutral,sideways_base,not_eligible_industry,5106373,ok,資料日期與本次市場日期一致。
PYPL,PayPal Holdings Inc.,Fintech,2026-05-15,251,-0.022667,-0.021159,-0.119548,-0.125959,14032750.666667,17317150.400000,14996597.600000,1.097246,45.038000,45.993000,48.232500,-0.118674,1,False,False,False,True,-0.095212,core_leader,3,-0.079252,-0.429207,0.140260,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,16454952,ok,資料日期與本次市場日期一致。
HOOD,Robinhood Markets Inc.,Fintech,2026-05-15,251,-0.014437,0.001428,0.047244,-0.149972,20778963.000000,21158377.800000,28346549.450000,0.690151,78.727998,77.957999,79.886750,-0.049889,6,False,True,False,False,0.071580,emerging_leader,3,-0.034383,-0.494031,0.169570,weak,reasonable_pullback,deep_pullback,deep_pullback,strong_uptrend,not_eligible_industry,19563389,ok,資料日期與本次市場日期一致。
COIN,Coinbase Global Inc.,Fintech,2026-05-15,251,-0.058804,-0.028485,0.021856,-0.052828,13104502.333333,12497441.400000,10336965.350000,1.389809,206.695999,202.630002,199.467501,-0.097738,5,False,False,False,True,0.046192,challenger,3,-0.020241,-0.534447,0.194984,weak,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,14366407,ok,資料日期與本次市場日期一致。
SOFI,SoFi Technologies Inc.,Fintech,2026-05-15,251,-0.018239,-0.008889,-0.049909,-0.196603,59519715.666667,62472629.400000,67507322.350000,0.737555,15.820000,15.937000,16.934750,-0.060736,3,False,False,False,False,-0.025573,emerging_leader,3,-0.078227,-0.515368,0.144771,weak,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,49790347,ok,資料日期與本次市場日期一致。
AFRM,Affirm Holdings Inc.,Fintech,2026-05-15,251,0.005961,0.028277,-0.025466,0.020465,5020036.666667,5605702.000000,5266735.500000,0.660563,65.759999,65.964000,65.408500,-0.056859,3,True,False,False,False,-0.001131,specialist,3,0.006291,-0.285962,0.469084,weak,neutral,neutral,neutral,early_recovery,not_eligible_industry,3479010,ok,資料日期與本次市場日期一致。
NFLX,Netflix Inc.,Consumer Platforms,2026-05-15,251,-0.007301,-0.005372,-0.054747,-0.105745,30647675.333333,35211225.200000,37582931.300000,0.843767,86.925999,87.754999,90.244500,-0.061195,3,False,False,False,False,-0.011512,core_leader,4,-0.035731,-0.350175,0.192238,weak,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,31711226,ok,資料日期與本次市場日期一致。
UBER,Uber Technologies Inc.,Consumer Platforms,2026-05-15,251,-0.016632,-0.004771,-0.000399,-0.026323,15869399.666667,16769119.800000,17026789.950000,0.952822,75.398000,75.521999,75.473500,-0.056587,4,False,False,False,False,0.042836,core_leader,4,-0.005081,-0.249850,0.191138,weak,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,16223499,ok,資料日期與本次市場日期一致。
ABNB,Airbnb Inc.,Consumer Platforms,2026-05-15,251,-0.019412,-0.061064,-0.062191,-0.061462,2965541.333333,3697864.800000,3782171.200000,0.740190,134.404001,137.244002,139.497500,-0.061064,5,False,False,False,False,-0.018956,challenger,4,-0.047653,-0.078582,0.652880,weak,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,2799524,ok,資料日期與本次市場日期一致。
DASH,DoorDash Inc.,Consumer Platforms,2026-05-15,251,0.025839,-0.028854,-0.094631,-0.134265,5196105.000000,4982543.000000,4845885.750000,1.067156,154.898001,161.645001,169.230000,-0.136177,4,False,False,False,True,-0.051396,challenger,4,-0.059268,-0.434940,0.093237,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,5171315,ok,資料日期與本次市場日期一致。
SPOT,Spotify Technology S.A.,Consumer Platforms,2026-05-15,251,0.009682,0.045736,-0.010351,-0.185740,1763091.666667,1780135.000000,2431613.750000,0.846177,430.526001,428.092999,457.930002,-0.046616,6,True,False,False,False,0.032884,challenger,4,-0.045837,-0.436860,0.066612,weak,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,2057575,ok,資料日期與本次市場日期一致。
PINS,Pinterest Inc.,Consumer Platforms,2026-05-15,251,-0.053016,-0.084626,-0.037092,-0.032306,17934943.333333,17123486.000000,18832966.500000,0.721635,19.834000,20.628000,20.384500,-0.145871,4,False,False,False,True,0.006143,non_leader,4,-0.044863,-0.502936,0.170526,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,13590530,ok,資料日期與本次市場日期一致。
JNJ,Johnson & Johnson,Defensive Healthcare,2026-05-15,251,0.010925,0.024354,-0.002113,-0.031898,8557091.666667,8105395.000000,7696558.750000,1.459402,226.723999,225.181999,226.522000,-0.018754,5,True,False,False,False,-0.003285,core_leader,4,0.000830,-0.087906,0.784901,neutral,neutral,neutral,neutral,early_recovery,not_eligible_industry,11232375,ok,資料日期與本次市場日期一致。
MRK,Merck & Co. Inc.,Defensive Healthcare,2026-05-15,251,-0.008810,0.000000,-0.006954,-0.064584,7788073.000000,8046443.800000,8667160.950000,1.150264,112.378000,112.539000,112.350500,-0.020077,5,False,False,False,False,-0.008127,core_leader,4,-0.008638,-0.095795,0.762986,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,9969519,ok,資料日期與本次市場日期一致。
PFE,Pfizer Inc.,Defensive Healthcare,2026-05-15,251,-0.020874,-0.013629,-0.022100,-0.065743,33491071.333333,34170142.800000,37661630.700000,0.981118,25.744000,25.844259,26.097645,-0.029472,5,False,False,False,False,-0.023272,specialist,4,-0.029414,-0.098140,0.591500,neutral,neutral,neutral,neutral,sideways_base,not_eligible_industry,36950514,ok,資料日期與本次市場日期一致。
ABBV,AbbVie Inc.,Defensive Healthcare,2026-05-15,251,0.012172,0.043860,0.018345,0.009646,5208885.000000,5520491.000000,6633377.750000,0.740868,208.060001,206.386002,204.486502,-0.031754,5,True,False,False,False,0.017172,core_leader,4,0.028870,-0.118652,0.547901,neutral,neutral,neutral,neutral,early_recovery,not_eligible_industry,4914455,ok,資料日期與本次市場日期一致。
UNH,UnitedHealth Group Inc.,Defensive Healthcare,2026-05-15,251,-0.006408,0.036502,0.067981,0.213227,7806404.000000,7921022.400000,8544735.600000,1.126145,394.986005,382.655002,369.525002,-0.018557,7,False,True,False,False,0.066809,core_leader,4,0.065828,-0.018222,0.956558,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,9622612,ok,資料日期與本次市場日期一致。
MDT,Medtronic plc,Defensive Healthcare,2026-05-15,251,-0.008722,0.000000,-0.048125,-0.116487,9181899.000000,9659319.400000,9811084.850000,0.930223,76.138000,76.849001,79.549001,-0.048020,3,False,False,False,False,-0.049297,specialist,4,-0.042728,-0.265911,0.055148,neutral,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,9126497,ok,資料日期與本次市場日期一致。
PG,Procter & Gamble Co.,Defensive Staples,2026-05-15,251,-0.016260,-0.033124,-0.038639,-0.029225,7766615.333333,7968109.200000,8793407.300000,0.793520,142.758005,144.249001,145.005992,-0.042799,5,False,False,False,False,-0.036099,core_leader,4,-0.023695,-0.146914,0.184820,momentum_leader,neutral,deep_pullback,deep_pullback,sideways_base,wait_for_stabilization,6977746,ok,資料日期與本次市場日期一致。
KO,The Coca-Cola Company,Defensive Staples,2026-05-15,251,0.009871,0.030604,0.028506,0.067072,13434904.333333,14231142.600000,14322235.650000,1.208311,80.044000,79.297001,78.034501,-0.010223,7,True,True,True,False,0.031046,core_leader,4,0.035696,-0.002259,0.988728,momentum_leader,neutral,very_extended,very_extended,overextended,too_extended,17305713,ok,資料日期與本次市場日期一致。
PEP,PepsiCo Inc.,Defensive Staples,2026-05-15,251,-0.017978,-0.035571,-0.052665,-0.054227,5470491.666667,6207095.000000,5576238.750000,1.051672,149.664001,152.481999,154.162000,-0.048755,5,False,False,False,False,-0.050125,core_leader,4,-0.032706,-0.117530,0.554918,momentum_leader,reasonable_pullback,neutral,reasonable_pullback,sideways_base,research_candidate,5864375,ok,資料日期與本次市場日期一致。
WMT,Walmart Inc.,Defensive Staples,2026-05-15,251,0.008439,0.007820,0.000766,0.032948,17600263.333333,17887078.000000,16171274.500000,1.534436,130.664001,130.415685,129.892895,-0.022605,6,True,True,True,False,0.003307,core_leader,4,0.011988,-0.014332,0.952090,momentum_leader,neutral,very_extended,very_extended,overextended,too_extended,24813790,ok,資料日期與本次市場日期一致。
COST,Costco Wholesale Corporation,Defensive Staples,2026-05-15,251,0.026490,0.039810,0.036819,0.050588,1740940.666667,1883904.400000,1729471.100000,1.134232,1028.925977,1019.043982,1011.356717,-0.020336,7,True,True,False,False,0.039360,core_leader,4,0.037171,-0.001888,0.990242,momentum_leader,neutral,very_extended,very_extended,overextended,too_extended,1961622,ok,資料日期與本次市場日期一致。
CL,Colgate-Palmolive Company,Defensive Staples,2026-05-15,251,0.007891,0.006625,0.009970,0.033419,5353633.333333,5090880.000000,5343975.000000,0.909884,87.803999,87.379001,85.840000,-0.016107,6,True,True,False,False,0.012511,specialist,4,0.026678,-0.105531,0.574986,momentum_leader,neutral,neutral,neutral,strong_uptrend,avoid_for_now,4862400,ok,資料日期與本次市場日期一致。
SPY,SPDR S&P 500 ETF Trust,Market ETFs,2026-05-15,251,0.001341,0.002101,0.025699,0.040879,49696059.333333,49459495.600000,48159388.900000,1.237150,741.425989,735.194000,723.804501,-0.012029,6,False,True,True,False,0.005951,non_leader,5,0.021229,-0.012029,0.948754,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,59580378,ok,資料日期與本次市場日期一致。
QQQ,Invesco QQQ Trust,Market ETFs,2026-05-15,251,0.002390,-0.003234,0.051591,0.092595,41561590.333333,41315374.200000,39161643.550000,1.311098,712.791992,702.038995,680.357996,-0.015088,6,False,False,False,False,0.031843,non_leader,5,0.041996,-0.015088,0.949015,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,51344771,ok,資料日期與本次市場日期一致。
IWM,iShares Russell 2000 ETF,Market ETFs,2026-05-15,251,-0.017589,-0.023120,-0.006015,0.006599,24459349.333333,24186609.600000,25683362.400000,1.370811,282.524005,282.629004,279.359003,-0.032078,6,False,False,False,False,-0.025764,non_leader,5,-0.006297,-0.032078,0.893518,neutral,neutral,extended,extended,sideways_base,not_eligible_industry,35207048,ok,資料日期與本次市場日期一致。
DIA,SPDR Dow Jones Industrial Average ETF Trust,Market ETFs,2026-05-15,251,-0.005061,-0.001532,0.000707,0.002327,4453967.333333,5011340.400000,4094045.100000,1.266376,497.662000,496.191998,494.558498,-0.010843,6,False,False,False,False,-0.019041,non_leader,5,0.001641,-0.010843,0.940016,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,5184602,ok,資料日期與本次市場日期一致。
VTI,Vanguard Total Stock Market ETF,Market ETFs,2026-05-15,251,-0.000138,-0.000358,0.020969,0.034833,3211132.333333,3274619.400000,3244829.850000,1.046710,364.253998,361.716998,356.556497,-0.012684,6,False,False,False,False,0.001221,non_leader,5,0.017342,-0.012684,0.945618,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,3396397,ok,資料日期與本次市場日期一致。
VOO,Vanguard S&P 500 ETF,Market ETFs,2026-05-15,251,0.001135,0.002065,0.025539,0.040841,5567236.000000,5693701.600000,5790305.400000,1.107663,681.553992,675.842987,665.394995,-0.012054,6,False,True,False,False,0.005791,non_leader,5,0.021108,-0.012054,0.948712,neutral,neutral,very_extended,very_extended,overextended,not_eligible_industry,6413708,ok,資料日期與本次市場日期一致。
