ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-06-04,251,-0.027361,0.069170,0.181650,0.128859,-0.024733,0.190890,0.304905,0.744169,8705147.333333,10298568.400000,11870112.100000,0.749904,169.171997,161.606998,151.640499,-0.053157,7,False,True,False,False,-0.157976,infrastructure_leader,5,0.094760,-0.065943,0.871885,37.309555,0.250000,1.492382,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,extended,extended,extended,strong_uptrend,too_extended,8901442,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-06-04,251,0.001639,0.031001,0.026135,-0.097515,-0.050144,0.297286,0.790930,1.890041,5020985.666667,5688771.400000,5756297.850000,1.052405,325.790002,323.767999,337.395003,-0.040555,5,True,False,False,False,-0.313491,infrastructure_leader,5,-0.039938,-0.139037,0.804736,36.655846,1.357000,0.270124,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,early_recovery,research_candidate,6057957,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-06-04,251,-0.094236,0.331178,0.737332,0.767378,0.951045,1.889407,2.127680,2.831759,14170438.333333,21038703.000000,11802765.750000,1.038885,433.061993,364.074995,303.371497,-0.096317,8,False,True,False,True,0.397706,challenger,5,0.391199,-0.094236,0.877360,19.783949,2.825000,0.070032,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,extended,very_extended,overextended,too_extended,12261715,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-06-04,251,0.142340,0.405130,0.588462,0.767863,0.787284,1.516823,1.479981,2.099564,80478878.666667,88631167.200000,35940861.800000,0.870470,51.006001,44.005001,38.045000,-0.043811,7,True,True,False,True,0.248835,non_leader,5,0.411224,-0.043811,0.936819,13.372420,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,very_extended,very_extended,overextended,avoid_for_now,31285436,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-06-04,251,0.000427,0.135593,0.401674,0.353145,0.685232,0.454715,0.424666,0.150356,45879883.333333,56259430.000000,43126162.500000,0.735378,47.492000,42.309000,37.466500,-0.065178,7,False,True,False,True,0.062048,challenger,5,0.251785,-0.227475,0.656297,14.472718,3.260000,0.044395,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,neutral,very_extended,overextended,too_extended,31714050,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-06-04,251,0.046316,0.041474,0.102505,-0.003852,0.021679,0.186831,0.264074,0.297072,2038449.333333,2355189.600000,2640942.400000,0.703934,411.623993,404.241998,400.521500,-0.015479,6,False,True,False,False,-0.237121,infrastructure_leader,5,0.045162,-0.030584,0.887933,26.626290,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,strong_uptrend,too_extended,1859048,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-06-04,251,-0.025406,0.020583,-0.021524,0.052110,0.112774,0.192712,0.205136,0.562337,173992391.333333,204847694.800000,175194203.700000,0.957265,218.346002,216.828001,219.424502,-0.042833,3,False,False,False,False,-0.185739,core_leader,5,-0.003484,-0.072453,0.821680,17.275133,2.145000,0.080537,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,sideways_base,too_extended,167707274,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-06-04,251,0.025621,0.009863,0.168953,0.241605,0.472724,1.623214,1.430775,3.522431,27333708.000000,29222704.800000,34143336.200000,0.828766,522.697998,504.811005,471.038002,-0.035612,6,False,True,False,False,0.004739,challenger,5,0.110738,-0.035612,0.954736,40.218216,0.912000,0.440989,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,28296824,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-06-04,251,-0.089267,-0.017980,0.002753,-0.015349,-0.019773,0.261498,0.102267,0.624684,56329359.333333,48274495.600000,26101333.900000,3.086240,457.290002,438.561002,430.360501,-0.130116,5,False,False,False,True,-0.161462,core_leader,5,-0.026607,-0.130116,0.738102,21.973244,0.316000,0.695356,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,avoid_for_now,80554978,ok,資料日期與本次市場日期一致。
TSM,Taiwan Semiconductor Manufacturing Co. Ltd.,Semiconductors,2026-06-04,251,0.021325,0.047216,0.107813,0.060596,0.128065,0.260876,0.531645,1.215160,10438888.666667,12117873.200000,12756838.300000,0.856291,436.476007,425.396002,414.683000,-0.022387,7,False,True,False,False,-0.056401,core_leader,5,0.072916,-0.003962,0.992800,22.782671,0.584000,0.390114,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,10923566,ok,資料日期與本次市場日期一致。
ASML,ASML Holding N.V.,Semiconductors,2026-06-04,251,0.079149,0.094472,0.133757,0.137712,0.217995,0.287168,0.590606,1.368731,1851467.000000,1536540.200000,1623030.050000,1.382292,1686.105981,1649.109998,1591.816498,-0.021453,8,True,True,False,False,-0.030458,infrastructure_leader,5,0.104066,0.000000,1.000000,36.476690,0.192000,1.899828,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,2243501,ok,資料日期與本次市場日期一致。
MU,Micron Technology Inc.,Semiconductors,2026-06-04,251,-0.038146,0.078482,0.360674,0.494172,0.555764,1.509554,3.162265,8.393019,47179686.000000,49717951.600000,54958902.900000,0.976356,1029.233984,940.707990,838.949994,-0.077410,7,False,True,False,True,0.196460,specialist,5,0.187198,-0.077410,0.914273,9.400482,7.560000,0.012435,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,extended,very_extended,overextended,too_extended,53659458,ok,資料日期與本次市場日期一致。
QCOM,Qualcomm Incorporated,Semiconductors,2026-06-04,251,0.059304,-0.002959,0.197817,0.259646,0.300295,0.770584,0.437462,0.672345,17334849.000000,20394309.400000,27384447.350000,0.512300,242.686002,239.051001,223.824500,-0.087762,7,False,False,False,True,0.033603,specialist,5,0.083751,-0.033663,0.933438,22.806140,1.730000,0.131827,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,14029047,ok,資料日期與本次市場日期一致。
INTC,Intel Corporation,Semiconductors,2026-06-04,251,0.022409,-0.075358,-0.060356,-0.010884,0.033564,1.432644,1.571428,4.591796,100541633.000000,125640279.800000,132222434.950000,0.577511,111.286000,116.094999,116.423000,-0.126214,3,False,False,False,True,-0.224571,challenger,5,-0.039880,-0.136434,0.839644,72.344830,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,extended,extended,falling_knife,avoid_for_now,76359899,ok,資料日期與本次市場日期一致。
ARM,Arm Holdings plc,Semiconductors,2026-06-04,251,-0.037691,0.173502,0.532505,0.657986,0.883930,2.261814,1.882767,2.036974,12687249.333333,13850309.600000,12876047.400000,0.828635,394.023999,353.406000,286.754000,-0.057624,7,False,True,False,True,0.368290,specialist,5,0.372047,-0.044654,0.940152,128.531480,0.479000,2.683329,expensive,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,very_extended,very_extended,overextended,too_extended,10669548,ok,資料日期與本次市場日期一致。
