ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ASML,ASML Holding N.V.,Semiconductors,2026-05-26,251,0.052834,0.108422,0.042291,0.139336,1557271.000000,1562342.600000,1671740.650000,0.985029,1573.300000,1552.772998,1511.034003,-0.078933,5,True,False,False,False,-0.037758,infrastructure_leader,5,0.080075,-0.000533,0.999081,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,1646713,ok,資料日期與本次市場日期一致。
MU,Micron Technology Inc.,Semiconductors,2026-05-26,251,0.223897,0.314494,0.126425,0.707869,50765371.333333,52583122.800000,52487100.700000,1.410989,767.941992,759.212994,687.313002,-0.151923,5,True,False,False,True,0.046376,specialist,5,0.303453,0.000000,1.000000,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,very_extended,very_extended,overextended,too_extended,74058714,ok,資料日期與本次市場日期一致。
QCOM,Qualcomm Incorporated,Semiconductors,2026-05-26,251,0.228680,0.221862,0.047531,0.655930,29679199.333333,25536059.600000,31451504.900000,0.971070,219.702002,212.720001,199.823001,-0.082376,7,True,True,False,True,-0.032518,specialist,5,0.245202,0.000000,1.000000,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,very_extended,very_extended,overextended,too_extended,30541598,ok,資料日期與本次市場日期一致。
INTC,Intel Corporation,Semiconductors,2026-05-26,251,0.038332,0.141906,-0.045736,0.453347,93376530.333333,119090278.200000,149474519.550000,0.638706,118.323999,116.538999,110.984000,-0.103142,4,True,False,False,True,-0.125785,challenger,5,0.112953,-0.045736,0.946245,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,avoid_for_now,95470291,ok,資料日期與本次市場日期一致。
ARM,Arm Holdings plc,Semiconductors,2026-05-26,251,0.251198,0.493213,0.510557,0.487956,15467281.333333,15185168.800000,11876107.200000,0.900189,281.168005,248.775003,229.911001,-0.084639,8,True,True,False,True,0.430508,specialist,5,0.397149,0.000000,1.000000,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,very_extended,very_extended,overextended,too_extended,10690744,ok,資料日期與本次市場日期一致。
AMAT,Applied Materials Inc.,Semiconductors,2026-05-26,251,0.067015,0.101278,0.026679,0.124970,6204119.333333,6783891.600000,7852642.900000,1.023879,429.426959,430.301468,418.287698,-0.076380,6,True,False,False,False,-0.053370,infrastructure_leader,5,0.087505,0.000000,1.000000,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,8040158,ok,資料日期與本次市場日期一致。
TXN,Texas Instruments Incorporated,Semiconductors,2026-05-26,251,0.065632,0.080805,0.091114,0.211654,7074553.000000,7236251.800000,7455192.950000,1.130871,307.936005,305.269006,293.208888,-0.031736,6,True,True,False,False,0.011065,specialist,5,0.108050,0.000000,1.000000,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,8430859,ok,資料日期與本次市場日期一致。
AVAV,AeroVironment Inc.,Defense Drones,2026-05-26,251,0.112223,0.128405,0.094983,-0.068867,1143866.666667,975880.000000,1102475.000000,1.479036,168.735995,165.831999,171.919498,-0.064314,6,True,True,True,False,0.060155,core_leader,3,0.060147,-0.555279,0.096335,neutral,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,1630600,ok,資料日期與本次市場日期一致。
KTOS,Kratos Defense & Security Solutions Inc.,Defense Drones,2026-05-26,251,0.017556,0.047584,-0.003334,-0.100697,3495560.666667,3433156.400000,4259029.100000,1.111423,55.388000,54.792000,57.444000,-0.091401,6,True,False,False,True,-0.038163,challenger,3,-0.011211,-0.565483,0.216036,neutral,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,4733582,ok,資料日期與本次市場日期一致。
RCAT,Red Cat Holdings Inc.,Defense Drones,2026-05-26,251,0.092841,0.094065,-0.131556,-0.164243,8879446.666667,8780728.000000,10249442.000000,1.063486,9.140000,9.429000,10.184000,-0.224841,5,True,False,False,True,-0.166384,emerging_leader,3,-0.040652,-0.437212,0.334794,neutral,none,unclear,unclear,needs_review,reasonable_pullback,reasonable_pullback,reasonable_pullback,early_recovery,avoid_for_now,10900140,ok,資料日期與本次市場日期一致。
ONDS,Ondas Holdings Inc.,Defense Drones,2026-05-26,251,0.043804,0.007217,0.037155,-0.107762,65495416.000000,59186349.600000,65590252.400000,1.237967,9.299000,9.592500,9.601250,-0.191793,3,False,False,False,True,0.002326,non_leader,3,0.017576,-0.302641,0.675543,neutral,none,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,not_eligible_industry,81198548,ok,資料日期與本次市場日期一致。
DPRO,Draganfly Inc.,Defense Drones,2026-05-26,251,0.189781,0.237192,0.176895,0.147887,2295973.000000,1927023.800000,1471340.950000,1.250437,5.986000,5.687000,5.489500,-0.063943,5,True,False,False,True,0.142066,non_leader,3,0.187722,-0.526507,0.395833,neutral,none,unclear,unclear,needs_review,very_extended,reasonable_pullback,very_extended,overextended,not_eligible_industry,1839819,ok,資料日期與本次市場日期一致。
RTX,RTX Corporation,Defense,2026-05-26,251,0.027827,0.021401,0.006189,0.036541,4470833.333333,5125180.000000,5667635.000000,0.970564,175.824176,175.528125,175.026572,-0.043099,6,True,True,False,False,-0.010131,core_leader,4,0.022530,-0.152925,0.598704,momentum_leader,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,research_candidate,5500800,ok,資料日期與本次市場日期一致。
LHX,L3Harris Technologies Inc.,Defense,2026-05-26,251,0.013974,0.007424,0.036779,-0.021812,785278.000000,1028326.800000,1396926.700000,0.377782,309.815997,308.564999,309.124500,-0.019646,6,False,True,False,False,0.020459,specialist,4,0.014057,-0.168881,0.538772,momentum_leader,none,unclear,unclear,needs_review,neutral,neutral,neutral,strong_uptrend,avoid_for_now,527734,ok,資料日期與本次市場日期一致。
NOC,Northrop Grumman Corporation,Defense,2026-05-26,251,0.008385,0.012364,0.015669,-0.032124,645042.666667,746125.600000,733261.400000,0.660103,554.494006,552.191003,557.748001,-0.031542,5,True,False,False,False,-0.000651,core_leader,4,-0.001700,-0.275019,0.296443,momentum_leader,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,strong_uptrend,avoid_for_now,484028,ok,資料日期與本次市場日期一致。
LMT,Lockheed Martin Corporation,Defense,2026-05-26,251,0.019729,0.008688,0.040312,0.038083,1301410.333333,1206146.200000,1333206.550000,0.910535,527.630005,524.382001,518.458499,-0.010827,5,False,False,False,False,0.023992,core_leader,4,0.027855,-0.212502,0.475430,momentum_leader,none,unclear,unclear,needs_review,neutral,neutral,neutral,strong_uptrend,avoid_for_now,1213931,ok,資料日期與本次市場日期一致。
GD,General Dynamics Corporation,Defense,2026-05-26,251,0.014393,0.004459,0.001773,0.102742,587087.666667,657912.600000,1345618.150000,0.341823,341.226007,341.217999,341.927998,-0.034521,4,True,False,False,False,-0.014547,core_leader,4,0.007932,-0.057540,0.783033,momentum_leader,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,research_candidate,459963,ok,資料日期與本次市場日期一致。
HII,Huntington Ingalls Industries Inc.,Defense,2026-05-26,251,-0.003013,-0.025505,0.010071,-0.104492,370966.333333,373399.800000,580419.950000,0.615070,321.130005,326.590005,333.607504,-0.057575,6,False,False,False,False,-0.006249,specialist,4,-0.037941,-0.292641,0.432923,momentum_leader,none,unclear,unclear,needs_review,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,avoid_for_now,356999,ok,資料日期與本次市場日期一致。
LDOS,Leidos Holdings Inc.,Defense,2026-05-26,251,0.029986,0.026274,0.003446,-0.111758,857137.333333,918822.400000,1354445.600000,0.700738,125.503999,125.416000,132.730999,-0.041670,6,True,True,False,False,-0.012874,non_leader,4,-0.034739,-0.354902,0.067227,momentum_leader,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,949112,ok,資料日期與本次市場日期一致。
RKLB,Rocket Lab USA Inc.,Space,2026-05-26,251,0.066428,0.091796,0.220281,0.740187,31727359.000000,29921335.400000,28370623.850000,1.110077,133.199997,129.618999,107.911999,-0.065758,7,False,True,False,True,-0.041292,emerging_leader,3,0.327007,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,31493577,ok,資料日期與本次市場日期一致。
LUNR,Intuitive Machines Inc.,Space,2026-05-26,251,0.035343,0.037809,0.075262,0.330534,24287691.333333,19471594.800000,14201948.700000,3.332858,34.698000,34.526000,30.379000,-0.111172,5,True,False,False,True,-0.186311,emerging_leader,3,0.147503,-0.088866,0.887455,momentum_leader,none,unclear,unclear,needs_review,extended,extended,extended,overextended,too_extended,47333074,ok,資料日期與本次市場日期一致。
ASTS,AST SpaceMobile Inc.,Space,2026-05-26,251,0.336236,0.378556,0.450030,0.550518,34184368.333333,28845341.000000,22809295.250000,2.068179,99.894000,90.075000,80.660000,0.000000,9,True,True,True,True,0.188457,emerging_leader,3,0.484007,-0.019576,0.975863,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,47173705,ok,資料日期與本次市場日期一致。
IRDM,Iridium Communications Inc.,Space,2026-05-26,251,0.107774,0.155760,0.162457,0.341176,2472182.000000,2247149.200000,2044877.300000,1.553172,46.710000,44.675000,42.175500,-0.041676,8,True,True,False,True,-0.099117,specialist,3,0.189316,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,3176046,ok,資料日期與本次市場日期一致。
SPCE,Virgin Galactic Holdings Inc.,Space,2026-05-26,251,0.421053,0.360465,0.202055,0.381890,29497344.666667,20786126.800000,11783361.700000,3.303169,2.894000,2.841000,2.707500,-0.142361,4,True,False,False,True,-0.059519,non_leader,3,0.296399,-0.245161,0.540323,momentum_leader,none,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,avoid_for_now,38922434,ok,資料日期與本次市場日期一致。
PL,Planet Labs PBC,Space,2026-05-26,251,0.132677,0.161259,0.154876,0.363047,11367618.000000,10203750.800000,9362437.700000,1.800659,43.880000,42.709000,40.077500,-0.033690,5,True,False,False,True,-0.106698,specialist,3,0.205664,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,16858554,ok,資料日期與本次市場日期一致。
RDW,Redwire Corporation,Space,2026-05-26,251,0.492214,0.578797,0.812500,1.362272,66136463.000000,60963337.800000,41942479.450000,2.350185,16.712000,14.859000,12.208000,-0.010669,6,True,True,True,True,0.550927,emerging_leader,3,0.805374,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,98572589,ok,資料日期與本次市場日期一致。
BKSY,BlackSky Technology Inc.,Space,2026-05-26,251,0.069987,0.134186,0.178589,0.468534,1866632.333333,2083879.400000,2396744.850000,1.000981,46.408000,43.791000,39.884500,-0.091655,7,True,True,False,True,-0.082985,specialist,3,0.222781,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,2399097,ok,資料日期與本次市場日期一致。
VSAT,Viasat Inc.,Space,2026-05-26,251,0.081440,0.138143,0.114000,0.387658,2562226.666667,2653056.000000,1862754.000000,1.385035,74.587999,72.982999,69.215000,-0.064603,5,True,False,False,True,-0.147573,specialist,3,0.176046,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,2579980,ok,資料日期與本次市場日期一致。
SATL,Satellogic Inc.,Space,2026-05-26,251,0.104938,0.125786,0.234483,0.714286,10951469.000000,9964581.400000,9278330.350000,1.547240,10.074000,9.404000,8.203500,-0.030488,7,True,True,False,True,-0.027091,non_leader,3,0.309197,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,avoid_for_now,14355807,ok,資料日期與本次市場日期一致。
SPIR,Spire Global Inc.,Space,2026-05-26,251,0.182769,0.236979,0.272776,0.447288,1975160.000000,1585396.000000,1551504.000000,2.147258,20.666000,19.677000,18.502000,-0.043978,5,True,False,False,True,0.011203,specialist,3,0.283645,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,3331480,ok,資料日期與本次市場日期一致。
CRWD,CrowdStrike Holdings Inc.,Cybersecurity,2026-05-26,251,0.032979,0.085193,0.238428,0.477200,2487521.333333,3262172.800000,3017058.200000,0.675514,650.045996,615.184003,547.509503,-0.003151,8,False,True,False,True,0.038337,core_leader,5,0.226554,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,2038064,ok,資料日期與本次市場日期一致。
PANW,Palo Alto Networks Inc.,Cybersecurity,2026-05-26,251,0.040906,0.037164,0.201676,0.403773,6697342.666667,7964225.600000,7833981.400000,0.911711,251.407999,242.902000,216.112000,-0.029974,8,False,True,False,True,0.001585,core_leader,5,0.188041,-0.014698,0.967791,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,7142328,ok,資料日期與本次市場日期一致。
FTNT,Fortinet Inc.,Cybersecurity,2026-05-26,251,0.030462,0.058972,0.160430,0.563675,4877398.666667,5523819.200000,6185659.800000,0.735070,130.998001,125.769001,110.335500,-0.004154,8,False,True,False,True,-0.039661,core_leader,5,0.214115,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,4546896,ok,資料日期與本次市場日期一致。
ZS,Zscaler Inc.,Cybersecurity,2026-05-26,251,0.058183,0.056729,0.240008,0.376482,5304161.000000,4576656.600000,3452734.150000,2.701159,177.535999,167.571999,154.659499,-0.024194,7,False,True,True,True,0.039917,challenger,5,0.193590,-0.451036,0.304967,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,reasonable_pullback,very_extended,overextended,too_extended,9326383,ok,資料日期與本次市場日期一致。
OKTA,Okta Inc.,Cybersecurity,2026-05-26,251,0.053571,0.077780,0.148366,0.232072,3271759.666667,3181315.800000,2811163.950000,1.420721,90.045999,85.834999,81.952000,-0.015395,7,True,True,False,False,-0.051725,specialist,5,0.144694,-0.252510,0.493527,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,neutral,extended,strong_uptrend,too_extended,3993879,ok,資料日期與本次市場日期一致。
TENB,Tenable Holdings Inc.,Cybersecurity,2026-05-26,251,0.012549,0.116782,0.211638,0.261358,3894154.666667,4918732.800000,4033283.200000,0.712289,25.438000,23.384000,22.278000,-0.026654,6,True,True,False,True,0.011547,specialist,5,0.158991,-0.271856,0.503605,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,2872864,ok,資料日期與本次市場日期一致。
CRM,Salesforce Inc.,Cloud Software,2026-05-26,251,-0.005664,-0.002229,0.008958,-0.006105,11541456.333333,13032093.800000,11833523.450000,1.140706,178.996002,175.270000,178.745001,-0.031930,5,False,False,False,False,-0.064928,core_leader,5,0.001874,-0.349124,0.128158,neutral,momentum_exhaustion,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,13498569,ok,資料日期與本次市場日期一致。
NOW,ServiceNow Inc.,Cloud Software,2026-05-26,251,-0.032720,-0.033843,0.092141,0.104699,24402113.333333,31773688.000000,27059687.000000,0.856977,101.374001,97.191000,94.002500,-0.036066,5,False,False,False,False,0.018255,core_leader,5,0.062950,-0.521772,0.134352,neutral,momentum_exhaustion,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,23189540,ok,資料日期與本次市場日期一致。
SNOW,Snowflake Inc.,Cloud Software,2026-05-26,251,0.063664,0.081344,0.172277,0.231196,7045990.333333,7887454.200000,7315488.550000,1.460363,170.372000,162.867999,153.663000,-0.023651,7,False,True,True,True,0.098391,challenger,5,0.155776,-0.359169,0.362046,neutral,momentum_exhaustion,unclear,unclear,needs_review,very_extended,reasonable_pullback,very_extended,overextended,not_eligible_industry,10683271,ok,資料日期與本次市場日期一致。
DDOG,Datadog Inc.,Cloud Software,2026-05-26,251,0.053760,0.071018,0.105427,0.685889,4185834.333333,5000240.600000,6834665.150000,0.513193,218.279999,211.628999,184.094000,-0.013525,7,True,True,False,True,0.031540,infrastructure_leader,5,0.214868,0.000000,1.000000,neutral,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,not_eligible_industry,3507503,ok,資料日期與本次市場日期一致。
MDB,MongoDB Inc.,Cloud Software,2026-05-26,251,-0.066203,-0.068636,0.043102,0.162531,2152034.666667,1951520.800000,1713085.200000,1.875974,322.960004,317.177002,294.336002,-0.081660,6,False,False,False,True,-0.030784,specialist,5,0.044215,-0.302429,0.471545,neutral,momentum_exhaustion,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,not_eligible_industry,3213704,ok,資料日期與本次市場日期一致。
WDAY,Workday Inc.,Cloud Software,2026-05-26,251,-0.020457,-0.037710,0.021413,0.052533,8151177.333333,6998486.400000,5057806.600000,0.887525,125.991998,123.772000,124.511000,-0.057909,5,False,False,False,False,-0.052473,specialist,5,-0.003943,-0.509609,0.082051,neutral,momentum_exhaustion,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,4488932,ok,資料日期與本次市場日期一致。
TTD,The Trade Desk Inc.,Adtech,2026-05-26,251,0.055186,-0.004041,0.030669,-0.041487,14509727.666667,16936576.600000,19445439.150000,0.856174,21.604000,21.348000,22.486000,-0.056129,4,False,False,False,False,0.015526,core_leader,3,-0.013608,-0.752897,0.029999,neutral,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,16648683,ok,資料日期與本次市場日期一致。
APP,AppLovin Corporation,Adtech,2026-05-26,251,0.066269,0.044397,0.074871,0.117209,4576683.333333,3993690.000000,4792927.500000,1.398759,488.197998,486.375000,476.516998,-0.075730,6,True,True,True,False,0.059728,challenger,3,0.079164,-0.299019,0.463536,neutral,none,unclear,unclear,needs_review,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,6704150,ok,資料日期與本次市場日期一致。
ROKU,Roku Inc.,Adtech,2026-05-26,251,0.027787,0.027870,-0.003592,0.115667,1401388.666667,1707413.200000,2627208.300000,0.578396,124.596002,125.031001,123.901501,-0.055238,6,True,False,False,False,-0.018735,non_leader,3,0.029931,-0.014823,0.966638,neutral,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,not_eligible_industry,1519566,ok,資料日期與本次市場日期一致。
MGNI,Magnite Inc.,Adtech,2026-05-26,251,0.017611,-0.007468,-0.005984,0.019954,1600537.333333,1906042.400000,2756335.600000,0.593147,13.226000,13.149000,13.299500,-0.101302,6,False,False,False,True,-0.021127,specialist,3,-0.000714,-0.498869,0.136423,neutral,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,falling_knife,avoid_for_now,1634912,ok,資料日期與本次市場日期一致。
PUBM,PubMatic Inc.,Adtech,2026-05-26,251,0.066802,0.063572,0.066802,0.083248,569074.333333,594644.600000,750331.150000,0.974001,10.210000,9.946000,10.031000,-0.030675,7,True,True,False,False,0.051658,non_leader,3,0.050743,-0.228969,0.576455,neutral,none,unclear,unclear,needs_review,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,730823,ok,資料日期與本次市場日期一致。
DV,DoubleVerify Holdings Inc.,Adtech,2026-05-26,251,0.031983,0.044229,-0.071908,-0.112741,2483216.333333,3715849.800000,3102017.450000,0.806555,9.574000,9.370000,10.212500,-0.139860,5,True,False,False,True,-0.087051,specialist,3,-0.052142,-0.405040,0.139687,neutral,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,2501949,ok,資料日期與本次市場日期一致。
CEG,Constellation Energy Corporation,Nuclear,2026-05-26,251,0.072211,0.151031,0.007837,-0.041665,2948212.666667,3375207.600000,3411786.900000,1.055470,284.680005,279.504120,294.629927,-0.110780,5,True,False,False,True,0.070974,core_leader,4,0.023555,-0.250426,0.354052,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,neutral,reasonable_pullback,reasonable_pullback,early_recovery,avoid_for_now,3601038,ok,資料日期與本次市場日期一致。
VST,Vistra Corp.,Nuclear,2026-05-26,251,0.142778,0.203364,0.082276,-0.012126,6724883.666667,6787390.200000,5923097.550000,1.267099,149.724002,145.642999,150.884999,-0.082794,4,True,False,False,True,0.145413,challenger,4,0.090632,-0.242776,0.361336,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,extended,reasonable_pullback,extended,overextended,too_extended,7505151,ok,資料日期與本次市場日期一致。
CCJ,Cameco Corporation,Nuclear,2026-05-26,251,0.039896,0.028819,-0.099634,-0.121355,2727680.000000,2834248.000000,3130182.000000,0.864308,105.157999,108.327000,113.479500,-0.114684,3,True,False,False,True,-0.036497,core_leader,4,-0.046788,-0.193303,0.659051,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,early_recovery,avoid_for_now,2705440,ok,資料日期與本次市場日期一致。
UEC,Uranium Energy Corp.,Nuclear,2026-05-26,251,0.059608,0.023485,-0.179721,-0.123297,8409775.666667,10423785.400000,9270816.350000,1.016461,12.858000,13.682000,14.341500,-0.231613,3,True,False,False,True,-0.116584,specialist,4,-0.057979,-0.329196,0.541177,early_recovery,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,early_recovery,avoid_for_now,9423427,ok,資料日期與本次市場日期一致。
