industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.044262,-0.099462,0.033776,0.080269,0.036497,0.231466,0.881698,1.084940,14723193.428571,15083421.771429,17564643.300000,0.634467,238.695428,243.583714,232.743156,-0.123897,4.285714,0.000000,0.428571,0.000000,0.000000,0.000000,0.107143,-2.000000,0,0.000707,False,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.019712,-0.035845,-0.042244,0.082063,0.098512,0.215797,0.471817,0.036273,4193526.388889,4967429.166667,8306007.291667,0.495204,88.968000,89.500000,95.264417,-0.057245,5.000000,0.166667,0.333333,0.166667,0.000000,0.000000,0.158333,-6.000000,0,-0.006061,False,weak,none,unclear,unclear,needs_review
Cloud Software,8,8,0.024226,-0.008844,0.035814,0.279915,0.305371,0.312159,0.406644,0.189801,10138156.875000,10714034.125000,14601390.406250,0.596625,268.308060,271.144315,258.356397,-0.076580,4.750000,0.500000,0.750000,0.000000,0.000000,0.000000,0.287500,4.000000,0,0.036448,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.002193,0.011179,-0.011851,-0.070276,-0.037441,0.015170,0.171298,0.363245,44560285.333333,45054931.200000,52786512.800000,0.799751,310.619995,307.970999,314.200325,-0.023609,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,7.000000,0,-0.008607,False,early_recovery,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.021398,0.003378,0.014993,0.136699,0.142589,0.094501,0.153651,-0.023727,14320171.444444,15222938.422222,18789294.050000,0.690397,251.076001,252.473277,248.986027,-0.049170,5.333333,0.555556,0.555556,0.444444,0.000000,0.000000,0.361111,11.000000,0,-0.000532,False,momentum_leader,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.051115,-0.070179,-0.037673,0.079807,0.089952,0.287471,0.830814,0.487501,4106524.944444,4012171.633333,4414551.241667,0.860241,179.444834,184.803084,178.080042,-0.119037,4.333333,0.000000,0.166667,0.000000,0.000000,0.000000,0.041667,-8.000000,0,0.048858,False,weak,none,unclear,unclear,needs_review
Defense,7,7,-0.050064,-0.059168,-0.039385,0.021876,0.035405,0.057193,-0.138551,0.103008,1568676.952381,1626069.028571,1671394.400000,0.756378,355.814003,360.484132,355.874175,-0.065101,4.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.035714,-3.000000,0,-0.021922,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.049384,-0.111719,-0.047002,0.143767,0.097444,-0.047636,-0.318121,0.095817,15753109.133333,16546177.480000,18146419.370000,0.815360,50.532600,53.288300,49.814750,-0.145134,4.800000,0.000000,0.200000,0.000000,0.000000,0.000000,0.050000,-16.000000,0,-0.019070,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.030462,0.044130,0.064006,0.067391,0.074006,0.179085,0.170479,0.358297,14277013.222222,12873397.933333,12548335.316667,1.001763,197.506664,195.773832,195.134832,-0.027332,6.333333,0.833333,0.833333,0.833333,0.000000,0.000000,0.583333,12.000000,0,0.013538,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.009998,-0.010847,-0.004240,0.017276,0.028349,-0.018127,-0.043793,0.071574,15735722.277778,13153743.366667,10901307.508333,1.028379,254.354665,254.863332,255.091750,-0.037124,5.500000,0.500000,0.333333,0.333333,0.000000,0.166667,0.283333,10.000000,0,0.010855,False,weak,none,defensive_rotation,defensive_rotation,inferred
