industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.027804,0.061085,-0.022015,-0.011197,-0.063629,0.261622,0.848563,1.020455,14840769.619048,17891953.200000,15071054.728571,0.813815,225.624572,223.348717,226.923661,-0.104777,5.142857,0.714286,0.285714,0.142857,0.000000,0.000000,0.250000,-6.000000,0,-0.009315,False,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.001133,-0.024656,-0.079647,0.013282,0.039274,0.125612,0.090367,-0.108614,4897527.666667,4529906.600000,4571519.983333,0.835907,102.991334,105.509835,113.157583,-0.104541,4.666667,0.166667,0.166667,0.000000,0.000000,0.000000,0.075000,-1.000000,0,0.022219,False,weak,none,unclear,unclear,needs_review
Cloud Software,8,8,0.036760,-0.015770,-0.026519,0.042960,0.114855,0.262962,-0.016023,-0.094545,15752782.833333,14815787.200000,15210358.050000,0.981129,216.567000,221.096750,223.221518,-0.100797,4.000000,0.250000,0.375000,0.000000,0.000000,0.250000,0.168750,2.000000,0,0.029878,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.033815,0.031599,0.061769,0.187223,0.224459,0.244080,0.360813,0.580222,44510528.333333,42725277.000000,50536439.250000,0.895332,329.044000,328.116998,317.042000,-0.036196,6.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,0.000000,12,0.033756,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,0.001688,-0.024136,-0.035001,0.012246,0.044986,-0.045902,-0.068279,-0.114033,19629706.740741,18582821.822222,19539935.455556,0.870636,238.434888,244.250444,244.297166,-0.096589,4.444444,0.444444,0.333333,0.111111,0.000000,0.111111,0.211111,-3.000000,0,0.022787,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.014321,-0.077324,-0.046828,0.061753,0.114164,0.617988,0.480281,0.237151,3727590.611111,4366947.700000,5160198.591667,0.703902,163.798334,170.280167,169.659229,-0.135354,3.166667,0.000000,0.166667,0.000000,0.000000,0.000000,0.041667,-3.000000,0,0.017133,False,weak,none,unclear,unclear,needs_review
Defense,7,7,0.072741,0.082855,0.060326,0.103025,0.111964,0.022153,-0.117460,0.151990,2075434.571429,1896492.171429,1591788.042857,0.868256,336.165715,329.832287,329.625733,-0.026089,5.571429,1.000000,1.000000,0.571429,0.142857,0.142857,0.635714,12.000000,3,0.008575,False,momentum_leader,none,unclear,unclear,needs_review
Defense Drones,5,5,0.015344,0.072917,0.034800,-0.018853,0.001921,-0.247407,-0.489407,0.422690,19307212.333333,31199919.400000,25627258.850000,0.574179,44.206000,43.190500,44.852600,-0.101606,5.200000,1.000000,0.600000,0.200000,0.000000,0.000000,0.400000,10.000000,1,0.016388,False,momentum_leader,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.014756,0.025000,0.022630,0.021899,0.052245,0.133861,0.111662,0.367346,9315809.500000,9712652.366667,12802316.425000,0.665301,196.315483,194.365540,194.439482,-0.023587,5.500000,0.833333,0.833333,0.666667,0.000000,0.000000,0.541667,2.000000,0,0.015786,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.018504,0.012454,0.001873,-0.002979,0.008031,-0.013007,0.026429,0.090145,9128294.888889,9119023.600000,10398974.233333,0.881992,249.989719,250.267144,251.043386,-0.036788,4.166667,0.833333,0.500000,0.000000,0.000000,0.166667,0.308333,5.000000,0,0.025542,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.173231,-0.163298,-0.216689,-0.185642,-0.175677,-0.178262,-0.311406,-0.050278,73954019.666667,57048691.800000,44019867.950000,0.992287,338.976001,362.698999,385.198999,-0.219496,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.000000,0,0.014756,False,weak,none,unclear,unclear,needs_review
