industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Energy Storage,5,5,-0.078500,-0.024204,-0.078868,-0.132068,-0.112867,-0.397135,-0.239001,-0.017065,3329557.466667,3155058.480000,2831261.620000,1.153984,54.906001,54.248800,56.712600,-0.092440,4.600000,0.600000,0.200000,0.200000,0.200000,0.400000,0.300000,0.000000,0,-0.020128,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,-0.018227,-0.065471,-0.070150,-0.005723,0.037048,0.146454,0.240844,-0.177922,12401397.944444,12750932.100000,15746708.025000,0.732234,85.815000,86.145153,85.574826,-0.091153,3.333333,0.000000,0.166667,0.000000,0.000000,0.000000,0.041667,-5.000000,0,-0.042590,False,weak,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.006706,-0.011435,-0.009753,-0.016674,-0.010683,0.031555,0.210798,0.268671,14020819.875000,13567044.225000,12909229.900000,0.952759,454.497255,455.290251,456.318260,-0.022588,3.875000,0.125000,0.125000,0.125000,0.000000,0.250000,0.112500,-3.000000,0,-0.001502,False,weak,none,unclear,unclear,needs_review
Nuclear,8,8,-0.120924,-0.060997,-0.110429,-0.099056,-0.085282,-0.085834,-0.224979,-0.303262,9775349.333333,9249667.100000,8281148.025000,1.393014,99.144125,97.704812,97.949465,-0.126538,4.250000,0.125000,0.250000,0.125000,0.000000,0.500000,0.168750,-10.000000,0,-0.061172,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.091920,-0.058175,-0.134479,-0.182970,-0.186947,-0.366270,0.112625,-0.339148,19497904.333333,22365862.600000,18520605.650000,0.824428,38.344000,38.467000,40.862000,-0.091920,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0,-0.036921,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.040474,-0.010960,-0.036512,-0.126020,-0.126054,-0.232766,-0.106349,0.091435,2807477.866667,2551038.720000,2541379.680000,0.983123,269.030399,265.496801,272.898799,-0.063126,4.600000,0.600000,0.200000,0.000000,0.000000,0.200000,0.190000,5.000000,0,0.003244,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.011983,0.028257,0.005029,-0.035866,-0.029342,0.070549,0.194979,0.488032,1540339.388889,1544676.966667,1500777.575000,1.105746,269.333999,267.508071,272.970738,-0.045987,4.666667,0.666667,0.666667,0.000000,0.000000,0.333333,0.333333,3.000000,0,0.014293,False,momentum_leader,none,unclear,unclear,needs_review
Semiconductors,18,18,0.003201,0.052598,0.012833,-0.029861,-0.023399,-0.120038,0.611993,1.239257,19215880.296296,21575610.400000,21631912.044444,0.950277,386.761004,379.426161,383.776815,-0.041842,5.111111,0.944444,0.555556,0.277778,0.000000,0.055556,0.402778,1.000000,0,0.023228,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.064260,-0.011667,-0.086255,-0.183339,-0.200162,-0.363408,0.127324,0.525555,6389084.848485,7188967.272727,6293172.272727,0.835502,30.126909,29.865636,31.519250,-0.094024,4.090909,0.363636,0.090909,0.090909,0.000000,0.000000,0.118182,3.000000,0,0.010509,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,0.045070,0.139202,0.050991,0.053977,0.078488,-0.210078,0.367322,1.467849,79641298.000000,79816218.800000,68968844.700000,1.231182,10.638000,10.308000,10.340500,-0.043095,4.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.550000,11.000000,1,0.059934,False,momentum_leader,none,unclear,unclear,needs_review
