ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-06-26,251,-0.028360,-0.071138,0.007673,0.015006,0.021321,0.286006,0.200122,0.585673,8773920.000000,8717252.000000,8490088.000000,1.382784,164.310001,165.648999,163.666998,-0.097159,5,False,False,False,True,0.000841,infrastructure_leader,5,-0.037069,-0.113262,0.744608,35.381226,0.250000,1.415249,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,11739960,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-06-26,251,-0.045143,-0.087374,0.020590,-0.032360,-0.049305,0.204490,0.828976,1.392929,6634517.333333,7493110.400000,6490422.600000,1.154386,324.446002,318.719699,314.248128,-0.150883,6,False,False,False,True,0.013758,infrastructure_leader,5,-0.032771,-0.191948,0.717481,34.340210,1.357000,0.253060,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,7492452,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-06-26,251,-0.066132,-0.024444,0.020539,0.260022,0.308430,1.279183,2.153731,2.270944,9421290.333333,8448934.200000,11909673.550000,0.904095,417.897998,412.703000,411.527998,-0.079643,6,False,False,False,False,0.013707,challenger,5,-0.029252,-0.142652,0.812883,18.665280,2.825000,0.066072,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,10767471,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-06-26,251,-0.106500,-0.078043,-0.063293,0.147288,0.178438,0.748619,0.794978,1.423708,28222378.000000,25717046.800000,44653206.700000,0.821648,47.300000,47.739648,48.530674,-0.106500,4,False,False,False,True,-0.070125,non_leader,5,-0.099333,-0.219272,0.676532,10.931872,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,36689234,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-06-26,251,-0.080732,-0.000978,-0.041914,-0.258354,-0.197958,0.379109,-0.004226,-0.356242,48681737.000000,67043262.200000,75760285.550000,0.635349,32.708000,31.251000,36.874000,-0.136210,3,False,False,False,True,-0.048746,challenger,5,-0.169333,-0.495470,0.251369,9.657555,3.260000,0.029624,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,48134211,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-06-26,251,-0.006415,-0.045262,0.022965,0.001841,-0.009080,0.130756,0.254769,0.153223,3177686.333333,2912711.800000,2588422.950000,2.024383,413.639996,410.576999,406.689499,-0.075956,6,False,False,False,False,0.016133,infrastructure_leader,5,-0.009859,-0.075956,0.728264,25.632391,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,5239959,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-06-26,251,-0.126975,-0.161812,0.081263,0.061677,0.153237,1.267623,1.669110,3.635417,14226583.333333,15229010.000000,17937387.500000,0.719054,263.089999,264.058002,250.398501,-0.161812,5,False,False,False,True,0.074432,emerging_leader,4,-0.040330,-0.161812,0.808614,665.245540,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,neutral,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,12897950,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-06-26,251,-0.037542,-0.086193,-0.060233,-0.100330,-0.093347,0.125639,0.018788,0.222101,159706183.000000,150931229.800000,169842912.450000,1.046602,199.191998,203.634999,207.714182,-0.093763,3,False,False,False,True,-0.047985,core_leader,5,-0.073101,-0.182343,0.478744,15.125293,2.145000,0.070514,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,177757849,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-06-26,251,0.003328,-0.029384,0.067827,0.006736,0.052549,1.559651,1.427083,2.626869,35050119.666667,32266071.800000,32034742.950000,1.609838,529.073999,526.134000,512.395000,-0.073037,6,False,False,False,False,0.080076,challenger,5,0.017926,-0.054475,0.927908,39.609210,0.912000,0.434312,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,not_eligible_industry,51570759,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-06-26,251,-0.039800,-0.111225,-0.051799,-0.142956,-0.133367,0.181558,0.048794,0.365118,29128369.333333,29382201.600000,38200570.400000,0.892466,379.656000,385.215765,403.205077,-0.111225,4,False,False,False,True,-0.039551,core_leader,5,-0.094704,-0.240821,0.468845,18.819557,0.854000,0.220370,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,34092708,ok,資料日期與本次市場日期一致。
