industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
Electric Vehicles,1,1,-0.004979,-0.051886,-0.048704,-0.141122,-0.137728,0.020424,-0.217996,0.173284,38561459.666667,42784815.800000,47073868.950000,1.029535,383.403992,393.612994,401.552998,-0.087632,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.000000,0,0.001749,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.023204,-0.105587,-0.079926,-0.197657,-0.199394,0.133217,0.318781,1.003413,3693372.000000,3923979.200000,5018024.800000,0.827941,83.042401,82.569801,84.265900,-0.148478,4.200000,0.000000,0.200000,0.000000,0.000000,0.000000,0.050000,-9.000000,0,-0.067105,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.029394,-0.003041,0.077931,0.028299,0.081946,0.249310,-0.151165,-0.067728,28618953.388889,27056312.033333,26964923.841667,1.391339,77.138000,77.749166,76.470402,-0.078442,5.166667,0.500000,0.833333,0.333333,0.166667,0.500000,0.475000,1.000000,1,0.020881,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.004420,-0.022242,0.001151,-0.012320,-0.008678,0.195674,0.166380,0.322354,20973538.375000,20651040.075000,21735589.150000,0.930288,444.707753,446.835381,446.224743,-0.033897,5.000000,0.250000,0.375000,0.250000,0.125000,0.250000,0.256250,-3.000000,0,-0.021827,False,neutral,none,unclear,unclear,needs_review
Nuclear,8,8,-0.067020,-0.113683,0.008345,-0.145744,-0.133482,-0.065445,-0.219937,-0.070550,8221096.416667,8233992.850000,10292196.962500,1.028422,101.514500,101.172943,100.832578,-0.124194,5.000000,0.000000,0.750000,0.000000,0.000000,0.500000,0.237500,-2.000000,0,-0.067233,False,neutral,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.147623,-0.128028,-0.149681,-0.296977,-0.246024,0.652480,-0.040475,0.225093,23118827.333333,24848076.400000,26821689.100000,0.831241,53.928000,55.597000,59.675000,-0.194018,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.000000,0,-0.052512,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.060281,-0.096305,-0.052918,-0.154016,-0.141124,0.080516,0.077055,0.582708,4370335.800000,3691745.480000,3345883.370000,2.428176,313.516400,310.836391,306.355231,-0.141713,5.000000,0.000000,0.200000,0.000000,0.000000,0.400000,0.090000,-4.000000,0,-0.073146,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,0.042736,0.010193,0.055480,0.002214,-0.010373,0.179142,0.274642,0.853690,2830406.944444,2674854.166667,2411311.041667,1.520748,277.704333,275.075500,270.541125,-0.055721,5.833333,0.500000,0.666667,0.500000,0.166667,0.666667,0.491667,0.000000,0,-0.036651,False,momentum_leader,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.032879,-0.095062,-0.012249,0.025835,0.037492,0.797422,1.012260,1.744653,34382222.962963,33324776.000000,35834127.611111,1.549289,443.078202,443.636301,429.699963,-0.131050,5.111111,0.055556,0.388889,0.055556,0.055556,0.666667,0.200000,-10.000000,0,-0.115083,False,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.065341,-0.135374,-0.280544,-0.424388,-0.404921,0.097355,0.470787,0.950311,12181325.303030,12385602.454545,20007747.431818,0.851934,34.079910,36.438682,40.884343,-0.235542,3.090909,0.000000,0.000000,0.000000,0.000000,0.181818,0.018182,0.000000,0,0.041654,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.050365,-0.035582,-0.076650,-0.148560,-0.170281,0.571256,0.992343,1.544514,103445016.666667,102495790.000000,124116537.500000,1.146628,13.786000,13.985000,14.572500,-0.122132,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.000000,0,-0.046428,False,weak,none,unclear,unclear,needs_review
