ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-07-28,251,-0.039069,-0.027895,-0.070439,0.034186,0.076840,-0.016003,0.180838,0.430703,5977087.333333,5122592.400000,7642068.100000,0.940421,173.188000,171.896001,173.580502,-0.039069,5,False,False,False,False,0.011192,infrastructure_leader,5,-0.022298,-0.092266,0.756459,37.987774,0.250000,1.519511,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,7186762,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-07-28,251,-0.113406,-0.114745,-0.112063,-0.121869,-0.113144,-0.163800,0.488055,0.891079,5467329.666667,4487117.800000,4781024.450000,1.668991,290.544000,293.713000,303.899500,-0.114949,4,False,False,False,True,-0.030432,infrastructure_leader,5,-0.112996,-0.283374,0.581116,30.531340,1.357000,0.224991,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,7979489,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-07-28,251,-0.107525,-0.029816,-0.141610,-0.052729,-0.016877,0.818530,2.398285,1.974283,6246059.333333,6214335.600000,6816378.900000,1.345829,427.529999,412.146964,419.816280,-0.112494,3,False,False,False,True,-0.059979,challenger,5,-0.066020,-0.157121,0.793904,17.944595,2.825000,0.063521,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,9173678,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-07-28,251,-0.043031,-0.024187,-0.080105,0.026571,0.043011,0.597602,1.153402,1.232116,14726959.666667,14200775.800000,17516228.950000,1.090610,47.448000,46.686000,46.144500,-0.059717,5,False,False,False,False,0.001526,non_leader,5,-0.012017,-0.185692,0.715799,11.378527,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,19103379,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-07-28,251,-0.088141,0.115686,0.028933,0.010657,-0.071172,0.021544,-0.076299,-0.514754,40577411.333333,74307246.800000,45177081.700000,0.799484,30.024000,27.520000,27.643500,-0.113797,3,False,False,False,True,0.110564,challenger,5,0.029175,-0.531379,0.197113,8.591040,3.260000,0.026353,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,36118334,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-07-28,251,-0.069544,-0.041420,-0.070418,-0.053887,-0.040777,-0.070645,0.169301,0.001878,2210335.666667,2046001.400000,2083935.350000,1.405037,402.202008,402.449002,405.078999,-0.069544,5,False,False,False,False,0.011213,infrastructure_leader,5,-0.046458,-0.113635,0.593463,24.483671,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,2928007,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-07-28,251,-0.232068,-0.217730,-0.125715,-0.350220,-0.293841,0.170599,0.855347,2.366865,23554525.666667,20578895.400000,19510868.850000,1.455557,196.894003,193.300002,205.955500,-0.232068,7,False,False,False,True,-0.044084,emerging_leader,4,-0.176084,-0.408106,0.504846,-105.174760,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,deep_pullback,neutral,deep_pullback,falling_knife,avoid_for_now,28399177,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-07-28,251,-0.056285,-0.049592,-0.069830,0.010463,0.023269,-0.089425,0.057812,0.123995,131442917.666667,128495930.600000,129672332.650000,0.965034,204.235995,205.445996,203.631498,-0.075247,5,False,False,False,False,0.058193,core_leader,5,-0.032517,-0.163317,0.454437,15.308846,2.145000,0.071370,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,sideways_base,not_eligible_industry,125138253,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-07-28,251,-0.157628,-0.164962,-0.170598,-0.157315,-0.128379,0.358575,0.809001,1.562105,31609632.333333,29352139.400000,27631184.850000,1.296647,512.708008,513.738007,527.484500,-0.176905,3,False,False,False,True,-0.042575,challenger,5,-0.138136,-0.217400,0.706145,32.996704,0.912000,0.361806,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,deep_pullback,neutral,deep_pullback,falling_knife,avoid_for_now,35827897,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-07-28,251,-0.029454,-0.014463,-0.021074,0.022714,0.043532,-0.087726,0.176891,0.290098,17963436.000000,17441041.600000,21263385.400000,0.951815,387.066003,383.955002,382.734999,-0.059476,5,False,False,False,False,0.106949,core_leader,5,-0.004768,-0.207773,0.485768,19.520052,0.854000,0.228572,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,weak,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,20238808,ok,資料日期與本次市場日期一致。
