industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,0.069926,-0.011326,0.050221,0.085054,0.076739,0.094678,0.872185,1.022560,17479324.476190,16128731.828571,14576793.671429,1.508699,244.085892,246.361868,238.981671,-0.108553,5.857143,0.142857,0.857143,0.142857,0.000000,0.714286,0.350000,1.000000,0,-0.058742,False,momentum_leader,narrow_leadership,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.009661,0.006562,-0.010083,0.029955,0.018719,0.130426,0.404013,0.059533,12995151.111111,10709420.666667,6241410.166667,2.373836,91.537332,90.549499,89.939624,-0.037133,4.333333,0.500000,0.500000,0.166667,0.166667,0.833333,0.383333,-5.000000,0,-0.027886,False,early_recovery,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.000988,0.014448,-0.038023,0.023480,0.015569,0.297025,0.399087,0.029378,12610671.125000,12434182.675000,12337494.418750,1.321396,271.179636,269.129651,271.471010,-0.059568,3.500000,0.625000,0.125000,0.000000,0.000000,0.750000,0.231250,-2.000000,0,-0.019316,False,early_recovery,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.014456,0.011617,0.024131,0.079762,0.060916,0.128888,0.352546,0.374223,52974083.000000,45987909.800000,43465897.450000,1.984108,333.991998,328.032999,322.639999,-0.014470,5.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.550000,-4.000000,0,-0.020321,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.022101,-0.018152,-0.060452,-0.051381,-0.055019,0.037691,0.078492,-0.124553,22102137.740741,19880993.755556,16597863.438889,1.927702,260.028000,257.732611,257.774284,-0.071069,3.555556,0.222222,0.222222,0.111111,0.111111,0.888889,0.238889,-4.000000,0,-0.019711,False,weak,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.026657,0.134749,0.082356,0.156808,0.110833,0.378643,0.948013,0.575087,7291402.444444,8139684.800000,6443582.033333,1.621106,200.435332,189.302083,185.445291,-0.048664,4.500000,1.000000,1.000000,0.166667,0.166667,0.833333,0.608333,0.000000,5,-0.001102,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,-0.010810,-0.002289,-0.031687,-0.079790,-0.106895,0.018175,-0.185181,0.003968,2093701.238095,1850740.742857,1493130.185714,2.359414,324.464861,323.918854,331.089968,-0.031794,4.571429,0.428571,0.142857,0.142857,0.142857,1.000000,0.285714,6.000000,0,-0.004138,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.013172,-0.004272,-0.058758,-0.050196,-0.103484,-0.164720,-0.347782,-0.235272,18341964.133333,18169830.480000,15118674.620000,1.551486,45.156200,44.011600,44.236300,-0.097918,3.400000,0.800000,0.200000,0.000000,0.000000,0.400000,0.250000,-11.000000,0,-0.019065,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,0.004109,0.013450,-0.025104,-0.001107,-0.018411,0.157864,0.205623,0.337749,15335951.222222,13522434.066667,11529622.683333,2.147415,195.765332,196.034697,197.689098,-0.039107,3.666667,0.833333,0.166667,0.166667,0.166667,1.000000,0.383333,-4.000000,0,0.003909,False,early_recovery,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.010568,-0.006938,-0.024104,-0.017940,-0.041603,-0.023172,-0.013374,0.064168,13243826.500000,11969679.233333,10841014.808333,1.993765,244.119998,244.620157,248.626587,-0.028435,3.833333,0.500000,0.000000,0.000000,0.000000,1.000000,0.200000,-2.000000,0,-0.009852,False,weak,none,defensive_rotation,defensive_rotation,inferred
