ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ASML,ASML Holding N.V.,Semiconductors,2026-05-20,251,0.032174,-0.019885,0.003489,0.076095,1599158.333333,1603495.000000,1681733.750000,1.033264,1513.656006,1534.522998,1483.271149,-0.083278,4,False,False,False,True,-0.034119,infrastructure_leader,5,0.045075,-0.026312,0.953765,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,1737675,ok,資料日期與本次市場日期一致。
MU,Micron Technology Inc.,Semiconductors,2026-05-20,251,0.010115,-0.089146,0.098111,0.501579,56407388.000000,51976772.800000,50543123.200000,0.937567,722.587988,737.191998,642.014003,-0.151923,5,False,False,False,True,0.060503,specialist,5,0.140146,-0.089146,0.899167,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,extended,extended,overextended,too_extended,47387564,ok,資料日期與本次市場日期一致。
QCOM,Qualcomm Incorporated,Semiconductors,2026-05-20,251,0.005062,-0.050007,0.051618,0.488278,19801522.333333,22033053.400000,31051518.350000,0.602768,200.666000,208.598000,186.456500,-0.176483,7,False,False,False,True,0.014009,specialist,5,0.086098,-0.147434,0.691345,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,neutral,extended,overextended,too_extended,18716867,ok,資料日期與本次市場日期一致。
INTC,Intel Corporation,Semiconductors,2026-05-20,251,0.093684,-0.011057,0.052650,0.822583,152544755.666667,142224013.400000,166063823.350000,0.973333,112.525999,116.751000,104.606500,-0.164323,4,False,False,False,True,0.015042,challenger,5,0.137214,-0.080964,0.904840,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,extended,extended,overextended,too_extended,161635367,ok,資料日期與本次市場日期一致。
ARM,Arm Holdings plc,Semiconductors,2026-05-20,251,0.227434,0.160571,0.081880,0.306049,12549298.333333,11259199.000000,12094414.750000,1.472332,226.532001,220.102000,216.378000,-0.084639,5,True,False,False,True,0.044271,specialist,5,0.186489,0.000000,1.000000,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,very_extended,very_extended,very_extended,overextended,too_extended,17806995,ok,資料日期與本次市場日期一致。
AMAT,Applied Materials Inc.,Semiconductors,2026-05-20,251,-0.022376,-0.022354,-0.004130,0.057921,7748984.000000,10190370.400000,7717957.600000,0.850387,424.902002,428.202002,414.295999,-0.082751,5,False,False,False,True,-0.041738,infrastructure_leader,5,0.030302,-0.037803,0.941745,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,falling_knife,avoid_for_now,6563252,ok,資料日期與本次市場日期一致。
TXN,Texas Instruments Incorporated,Semiconductors,2026-05-20,251,0.007102,-0.004766,0.053344,0.296725,7125004.000000,6760882.400000,8867495.600000,0.853117,303.738007,299.100003,287.818376,-0.024564,6,False,False,False,False,0.015736,specialist,5,0.059279,-0.010676,0.978992,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,7565012,ok,資料日期與本次市場日期一致。
AVAV,AeroVironment Inc.,Defense Drones,2026-05-20,251,0.037152,0.017889,-0.060217,-0.220038,791148.666667,854749.200000,1062237.300000,0.682188,161.778000,164.165999,175.637000,-0.064314,5,True,False,False,False,-0.000647,core_leader,3,-0.066996,-0.600151,0.023309,early_recovery,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,724646,ok,資料日期與本次市場日期一致。
KTOS,Kratos Defense & Security Solutions Inc.,Defense Drones,2026-05-20,251,0.071607,0.063441,-0.092653,-0.186416,3373585.333333,3933511.200000,4370842.800000,0.831958,54.090000,55.215001,58.558500,-0.100190,5,True,False,False,True,-0.033083,challenger,3,-0.046765,-0.572980,0.222948,early_recovery,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,3636356,ok,資料日期與本次市場日期一致。
RCAT,Red Cat Holdings Inc.,Defense Drones,2026-05-20,251,-0.057956,-0.048936,-0.158192,-0.340221,9346712.333333,10884487.400000,10531321.850000,0.687913,9.130000,9.806000,10.575000,-0.240000,4,False,False,False,True,-0.098622,emerging_leader,3,-0.154610,-0.485023,0.262051,early_recovery,none,unclear,unclear,needs_review,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,7244637,ok,資料日期與本次市場日期一致。
ONDS,Ondas Holdings Inc.,Defense Drones,2026-05-20,251,-0.118644,0.056433,0.002141,-0.153707,59182906.333333,112557323.800000,63467770.950000,0.670964,10.003000,9.528500,9.802750,-0.185995,4,False,False,False,True,0.061711,non_leader,3,-0.045166,-0.331906,0.646253,early_recovery,none,unclear,unclear,needs_review,reasonable_pullback,neutral,reasonable_pullback,strong_uptrend,avoid_for_now,42584619,ok,資料日期與本次市場日期一致。
DPRO,Draganfly Inc.,Defense Drones,2026-05-20,251,0.026217,0.032015,0.011070,-0.155624,1264870.000000,1257162.000000,1334980.500000,1.213883,5.398000,5.393000,5.416000,-0.063943,4,True,False,False,False,0.070640,non_leader,3,0.011817,-0.602033,0.313173,early_recovery,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,early_recovery,avoid_for_now,1620510,ok,資料日期與本次市場日期一致。
RTX,RTX Corporation,Defense,2026-05-20,251,0.021439,-0.018303,-0.010694,-0.033497,5024412.333333,5837767.400000,6023941.850000,0.641978,174.429999,176.062999,175.430499,-0.043099,5,False,False,False,False,0.000291,core_leader,4,-0.003309,-0.175858,0.541328,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,not_eligible_industry,3867237,ok,資料日期與本次市場日期一致。
LHX,L3Harris Technologies Inc.,Defense,2026-05-20,251,0.018985,0.013839,0.022998,-0.067871,1287609.000000,1223145.400000,1565181.350000,0.974154,307.894000,305.704001,310.945000,-0.019646,5,True,False,False,False,0.033982,specialist,4,-0.005773,-0.180335,0.541958,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,1524727,ok,資料日期與本次市場日期一致。
NOC,Northrop Grumman Corporation,Defense,2026-05-20,251,0.021232,0.000671,-0.013277,-0.063516,941168.000000,799400.800000,791605.200000,0.894138,549.570007,550.795007,561.452499,-0.031542,3,True,False,False,False,-0.002293,core_leader,4,-0.016533,-0.281047,0.290005,weak,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,early_recovery,not_eligible_industry,707804,ok,資料日期與本次市場日期一致。
LMT,Lockheed Martin Corporation,Defense,2026-05-20,251,0.012752,0.005097,0.016198,-0.059125,1083763.000000,1081417.800000,1545749.450000,0.492246,522.790002,518.606000,516.841498,-0.011514,4,False,False,False,False,0.027182,core_leader,4,0.011122,-0.227738,0.437820,weak,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,strong_uptrend,not_eligible_industry,760889,ok,資料日期與本次市場日期一致。
GD,General Dynamics Corporation,Defense,2026-05-20,251,0.015695,-0.004716,-0.021655,0.059269,780590.333333,907714.200000,1466268.550000,0.415252,339.623999,342.425998,337.838496,-0.038130,3,False,False,False,False,-0.010670,core_leader,4,0.005658,-0.070913,0.732611,weak,none,unclear,unclear,needs_review,neutral,neutral,neutral,sideways_base,not_eligible_industry,608871,ok,資料日期與本次市場日期一致。
HII,Huntington Ingalls Industries Inc.,Defense,2026-05-20,251,-0.013030,-0.036802,0.007448,-0.122547,348684.666667,374530.800000,605032.700000,0.541052,327.798010,325.552005,340.042505,-0.044606,6,False,False,False,False,0.018433,specialist,4,-0.053295,-0.290503,0.437772,weak,none,unclear,unclear,needs_review,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,not_eligible_industry,327354,ok,資料日期與本次市場日期一致。
LDOS,Leidos Holdings Inc.,Defense,2026-05-20,251,0.005659,0.001772,-0.077910,-0.174640,1102411.000000,1107926.600000,1349481.650000,0.826194,124.886000,126.603999,135.767500,-0.057672,4,True,False,False,False,-0.066925,non_leader,4,-0.083801,-0.373682,0.009344,weak,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,not_eligible_industry,1114933,ok,資料日期與本次市場日期一致。
RKLB,Rocket Lab USA Inc.,Space,2026-05-20,251,0.076220,0.081595,0.586296,0.491337,28208944.666667,26484006.800000,26714696.700000,0.832142,130.014000,119.318000,100.020000,-0.058695,7,False,True,False,True,0.360318,emerging_leader,3,0.342531,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,22230434,ok,資料日期與本次市場日期一致。
LUNR,Intuitive Machines Inc.,Space,2026-05-20,251,-0.006492,-0.056334,0.278769,0.124582,14347762.000000,15191077.200000,12274574.300000,1.026650,34.025999,32.340000,28.975500,-0.111172,5,False,False,False,True,0.052791,emerging_leader,3,0.162016,-0.078039,0.899895,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,extended,very_extended,overextended,too_extended,12601686,ok,資料日期與本次市場日期一致。
ASTS,AST SpaceMobile Inc.,Space,2026-05-20,251,0.070635,0.197434,0.267402,0.058115,21806941.000000,22876804.600000,19696841.150000,0.948214,86.238000,80.191000,76.188000,-0.116172,8,True,True,False,True,0.041424,emerging_leader,3,0.175776,-0.266279,0.671683,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,18676823,ok,資料日期與本次市場日期一致。
IRDM,Iridium Communications Inc.,Space,2026-05-20,251,0.087938,0.050824,0.115546,0.120792,2148943.000000,2198565.800000,2210916.450000,0.974044,43.460000,42.685000,40.805000,-0.041676,7,False,True,False,False,-0.110433,specialist,3,0.109668,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,very_extended,very_extended,overextended,too_extended,2153529,ok,資料日期與本次市場日期一致。
SPCE,Virgin Galactic Holdings Inc.,Space,2026-05-20,251,-0.120996,-0.142361,-0.071429,-0.148276,9970698.333333,11284659.000000,8520584.750000,0.796834,2.648000,2.728000,2.624000,-0.159864,2,False,False,False,True,-0.297407,non_leader,3,-0.058689,-0.468817,0.120968,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,6789495,ok,資料日期與本次市場日期一致。
PL,Planet Labs PBC,Space,2026-05-20,251,0.024988,0.047128,0.074830,0.080821,9196539.666667,8884723.800000,9137860.950000,0.807149,42.104000,40.806001,38.779000,-0.033690,5,True,False,False,False,-0.151149,specialist,3,0.100080,-0.008829,0.990346,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,very_extended,very_extended,overextended,too_extended,7375619,ok,資料日期與本次市場日期一致。
RDW,Redwire Corporation,Space,2026-05-20,251,0.050498,0.288831,0.532158,0.238055,62802137.666667,61963362.600000,37255655.650000,1.398647,14.138000,12.614000,10.916500,-0.057566,5,True,False,False,True,0.306179,emerging_leader,3,0.352998,-0.281964,0.626048,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,52107513,ok,資料日期與本次市場日期一致。
BKSY,BlackSky Technology Inc.,Space,2026-05-20,251,0.176258,0.107655,0.125154,0.121003,2777381.000000,2674508.600000,2362492.150000,0.654454,43.032000,40.969001,38.094000,-0.091655,7,True,True,False,True,-0.100824,specialist,3,0.196514,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,1546143,ok,資料日期與本次市場日期一致。
VSAT,Viasat Inc.,Space,2026-05-20,251,0.083022,0.066449,0.118425,0.193247,2709768.000000,2269300.800000,1683190.200000,1.842456,72.307999,71.252000,67.040500,-0.064603,5,True,False,False,False,-0.107554,specialist,3,0.122754,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,very_extended,very_extended,overextended,too_extended,3101204,ok,資料日期與本次市場日期一致。
SATL,Satellogic Inc.,Space,2026-05-20,251,-0.012195,0.200000,0.361345,0.342542,9299573.666667,10698064.200000,8558286.050000,1.119175,9.480000,8.594000,7.616250,-0.132184,7,False,True,False,True,0.135366,non_leader,3,0.276219,-0.012195,0.985998,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,avoid_for_now,9578221,ok,資料日期與本次市場日期一致。
SPIR,Spire Global Inc.,Space,2026-05-20,251,0.003498,0.093087,0.097268,0.099069,1164077.000000,1543186.200000,1484176.550000,0.536480,19.328000,18.594000,17.819000,-0.054662,5,True,False,False,False,-0.128711,specialist,3,0.126887,-0.132239,0.810174,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,neutral,extended,strong_uptrend,too_extended,796231,ok,資料日期與本次市場日期一致。
CRWD,CrowdStrike Holdings Inc.,Cybersecurity,2026-05-20,251,0.094314,0.155607,0.388916,0.393053,4512471.666667,4042543.000000,3033110.750000,1.441627,611.970007,574.435007,515.754004,-0.003151,9,False,True,True,True,0.090831,core_leader,5,0.260504,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,4372615,ok,資料日期與本次市場日期一致。
PANW,Palo Alto Networks Inc.,Cybersecurity,2026-05-20,251,0.015772,0.082840,0.342879,0.361258,9456462.000000,10053417.200000,7861979.300000,1.094417,243.076004,227.684003,204.332001,-0.029974,9,False,True,False,True,0.044794,core_leader,5,0.207153,-0.003595,0.991594,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,8604286,ok,資料日期與本次市場日期一致。
FTNT,Fortinet Inc.,Cybersecurity,2026-05-20,251,0.058804,0.104597,0.445247,0.492709,6144101.000000,5950080.600000,6288855.150000,0.922505,125.756000,119.782001,103.106500,-0.013600,9,False,True,False,True,0.147162,core_leader,5,0.260832,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,5801503,ok,資料日期與本次市場日期一致。
ZS,Zscaler Inc.,Cybersecurity,2026-05-20,251,0.083204,0.144460,0.256573,0.222837,4353464.333333,4243958.600000,3022399.650000,0.838206,167.828000,159.152998,147.889499,-0.043327,6,True,True,False,True,-0.041513,challenger,5,0.179597,-0.481220,0.258455,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,reasonable_pullback,very_extended,overextended,too_extended,2533393,ok,資料日期與本次市場日期一致。
OKTA,Okta Inc.,Cybersecurity,2026-05-20,251,0.075752,0.138619,0.149793,0.131385,3318459.000000,3028975.400000,2753618.850000,1.060233,85.120000,82.932999,79.585500,-0.067938,6,True,True,False,False,-0.148292,specialist,5,0.118797,-0.290518,0.417293,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,reasonable_pullback,extended,strong_uptrend,too_extended,2919477,ok,資料日期與本次市場日期一致。
TENB,Tenable Holdings Inc.,Cybersecurity,2026-05-20,251,0.186598,0.239067,0.205104,0.239669,5685717.000000,4553190.200000,3838497.550000,1.708130,23.162000,22.208000,21.454500,-0.063216,6,True,True,False,True,-0.092981,specialist,5,0.188562,-0.280880,0.487127,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,6556651,ok,資料日期與本次市場日期一致。
CRM,Salesforce Inc.,Cloud Software,2026-05-20,251,0.037981,0.085987,-0.006016,-0.051106,14537496.666667,13449058.000000,12344789.500000,1.006942,176.017999,176.289000,178.554001,-0.110014,5,True,False,False,True,-0.189184,core_leader,5,0.008658,-0.359805,0.130113,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,12430490,ok,資料日期與本次市場日期一致。
NOW,ServiceNow Inc.,Cloud Software,2026-05-20,251,0.086568,0.186674,0.160022,0.002232,45552607.000000,39359804.200000,31183321.050000,0.956047,98.824001,94.643000,92.185500,-0.069879,6,True,True,False,False,-0.023145,core_leader,5,0.120567,-0.505595,0.161190,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,deep_pullback,extended,early_recovery,too_extended,29812721,ok,資料日期與本次市場日期一致。
SNOW,Snowflake Inc.,Cloud Software,2026-05-20,251,0.060329,0.095819,0.194862,0.073279,9665178.333333,8514087.000000,7495681.750000,0.788218,161.798001,157.100999,149.444501,-0.019256,6,False,True,False,False,0.011694,challenger,5,0.117271,-0.397525,0.293918,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,reasonable_pullback,extended,strong_uptrend,too_extended,5908235,ok,資料日期與本次市場日期一致。
DDOG,Datadog Inc.,Cloud Software,2026-05-20,251,0.020483,0.033754,0.476863,0.606175,5995033.333333,5683600.000000,6858395.000000,0.767352,209.406000,204.349001,170.393501,-0.013525,7,False,True,False,True,0.293695,infrastructure_leader,5,0.245587,-0.013525,0.974141,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,5262800,ok,資料日期與本次市場日期一致。
MDB,MongoDB Inc.,Cloud Software,2026-05-20,251,0.054395,0.086271,0.240820,0.221117,1995299.666667,1717259.800000,1647064.950000,0.859285,321.814001,310.833002,285.591001,-0.018528,7,False,True,False,True,0.057652,specialist,5,0.152487,-0.252973,0.563911,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,1415299,ok,資料日期與本次市場日期一致。
WDAY,Workday Inc.,Cloud Software,2026-05-20,251,0.012799,0.086781,0.032455,0.000079,5042119.333333,4826051.600000,4750267.900000,1.270614,125.718001,124.384001,123.423501,-0.109872,5,True,False,False,True,-0.150713,specialist,5,0.025818,-0.534642,0.088425,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,wait_for_stabilization,6035758,ok,資料日期與本次市場日期一致。
TTD,The Trade Desk Inc.,Adtech,2026-05-20,251,-0.006147,0.025866,-0.124531,-0.107810,20533878.333333,18648927.000000,19762106.750000,1.073941,21.202000,21.573000,22.680500,-0.131120,2,False,False,False,True,-0.068682,core_leader,3,-0.073213,-0.765820,0.013349,early_recovery,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,avoid_for_now,21223335,ok,資料日期與本次市場日期一致。
APP,AppLovin Corporation,Adtech,2026-05-20,251,-0.037365,0.063392,0.028688,-0.002956,3567273.000000,4403623.800000,4677005.950000,0.626024,487.544000,482.778000,470.564000,-0.090885,6,False,True,False,True,0.084538,challenger,3,0.024898,-0.342584,0.385375,early_recovery,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,strong_uptrend,avoid_for_now,2927919,ok,資料日期與本次市場日期一致。
ROKU,Roku Inc.,Adtech,2026-05-20,251,0.001129,-0.012094,-0.029848,0.049180,2097682.666667,2023789.600000,2753632.400000,0.688562,123.752000,125.634000,122.217500,-0.069096,4,False,False,False,False,0.026001,non_leader,3,0.015894,-0.041458,0.911269,early_recovery,none,unclear,unclear,needs_review,neutral,extended,extended,sideways_base,avoid_for_now,1896048,ok,資料日期與本次市場日期一致。
MGNI,Magnite Inc.,Adtech,2026-05-20,251,0.018331,0.011232,-0.025019,-0.025019,2583055.000000,2724533.000000,2837228.250000,0.768202,13.015000,13.330500,13.242250,-0.121019,5,True,False,False,True,0.030831,specialist,3,-0.014140,-0.507730,0.121084,early_recovery,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,early_recovery,avoid_for_now,2179565,ok,資料日期與本次市場日期一致。
PUBM,PubMatic Inc.,Adtech,2026-05-20,251,0.016461,0.042194,-0.025641,0.037815,673090.333333,645274.200000,765973.550000,0.832367,9.818000,9.921000,9.901000,-0.117318,6,True,False,False,True,0.030208,non_leader,3,-0.002121,-0.277249,0.487145,early_recovery,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,avoid_for_now,637571,ok,資料日期與本次市場日期一致。
DV,DoubleVerify Holdings Inc.,Adtech,2026-05-20,251,0.035320,0.056306,-0.158744,-0.125000,4537102.666667,4438741.600000,2954870.400000,2.106288,9.156000,9.701000,10.372500,-0.221519,4,True,False,False,True,-0.102895,specialist,3,-0.095686,-0.423479,0.100522,early_recovery,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,6223808,ok,資料日期與本次市場日期一致。
CEG,Constellation Energy Corporation,Nuclear,2026-05-20,251,0.052620,0.024763,-0.127279,-0.019024,3778549.000000,3765369.400000,3400497.350000,1.165726,269.192609,282.675241,296.558455,-0.161286,2,True,False,False,True,0.053459,core_leader,4,-0.051587,-0.300908,0.223839,weak,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,3964047,ok,資料日期與本次市場日期一致。
VST,Vistra Corp.,Nuclear,2026-05-20,251,0.030928,0.009747,-0.090277,-0.075679,6681950.000000,6359030.000000,5479032.500000,1.435171,139.407999,144.023999,151.778500,-0.124976,2,True,False,False,True,0.090460,challenger,4,-0.051249,-0.337383,0.112456,weak,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,deep_pullback,deep_pullback,early_recovery,avoid_for_now,7863350,ok,資料日期與本次市場日期一致。
CCJ,Cameco Corporation,Nuclear,2026-05-20,251,-0.032462,-0.098535,-0.159502,-0.177512,3055156.666667,3082294.000000,3149613.500000,0.770656,106.539999,112.062000,116.022500,-0.138339,2,False,False,False,True,0.021235,core_leader,4,-0.103450,-0.224252,0.633388,weak,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,2427270,ok,資料日期與本次市場日期一致。
UEC,Uranium Energy Corp.,Nuclear,2026-05-20,251,-0.065934,-0.170462,-0.191503,-0.158416,12015914.333333,10795508.600000,9593297.150000,1.176878,13.264000,14.441000,14.580500,-0.276867,2,False,False,False,True,-0.010765,specialist,4,-0.125544,-0.366931,0.506676,weak,none,policy_driven,policy_or_thematic_support,inferred,deep_pullback,neutral,deep_pullback,falling_knife,avoid_for_now,11290143,ok,資料日期與本次市場日期一致。
