industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,6,6,0.012025,0.049290,-0.072066,0.230427,0.261104,0.572736,0.789872,1.153657,20148268.055556,20133030.833333,23887200.208333,1.110050,228.829449,223.993147,223.647429,-0.116171,5.000000,0.833333,0.500000,0.333333,0.166667,0.333333,0.441667,-3.000000,0,-0.026359,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.016114,0.038609,-0.007936,0.096899,0.092672,0.192808,-0.048946,0.020599,9649581.444444,9927695.533333,6744786.383333,1.611197,115.681332,116.162167,120.230418,-0.066644,4.000000,0.666667,0.333333,0.000000,0.000000,0.666667,0.283333,1.000000,0,-0.006001,False,momentum_leader,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.062021,-0.055014,-0.149863,0.002979,0.001593,0.117100,-0.129198,-0.028520,15753571.833333,15220688.100000,17488324.525000,1.137862,220.856000,226.105883,231.194978,-0.114215,2.500000,0.125000,0.000000,0.000000,0.000000,0.500000,0.075000,-1.000000,0,0.008058,False,weak,none,unclear,unclear,needs_review
Consumer Hardware,1,1,0.005364,0.008051,-0.042477,-0.014028,-0.003211,0.198122,0.087228,0.488519,53107058.666667,48759175.200000,52246718.800000,1.468067,296.150006,296.739001,303.397502,-0.054630,5.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.300000,1.000000,0,-0.006936,False,early_recovery,none,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.013798,0.017262,-0.016701,-0.005519,0.003054,0.038966,-0.075780,-0.018400,24269682.962963,22186523.111111,20928252.444444,1.419921,237.465666,237.703194,243.054345,-0.052982,4.333333,0.666667,0.222222,0.111111,0.111111,0.666667,0.305556,2.000000,0,0.015903,False,early_recovery,none,unclear,unclear,needs_review
Cybersecurity,6,6,-0.018011,0.001707,-0.042594,0.070997,0.098962,0.438189,0.270168,0.126831,5754884.611111,4977797.433333,6028091.858333,1.562999,230.725999,227.465332,230.675832,-0.045516,4.500000,0.333333,0.166667,0.166667,0.166667,0.833333,0.266667,-3.000000,0,-0.022930,False,early_recovery,none,unclear,unclear,needs_review
Defense,7,7,-0.034078,-0.052659,-0.030283,-0.036995,-0.041089,-0.196976,-0.055027,0.130070,2155494.714286,1947479.685714,1728421.350000,1.526658,333.454861,332.876960,332.954413,-0.063731,4.000000,0.142857,0.285714,0.142857,0.142857,0.857143,0.250000,-5.000000,0,-0.071881,False,weak,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.029709,-0.073885,-0.190508,0.066556,0.104991,-0.221939,0.007895,1.326721,15411730.400000,15196302.240000,21036258.560000,1.003377,50.388600,51.788800,54.311100,-0.114066,3.200000,0.000000,0.000000,0.000000,0.000000,0.400000,0.040000,0.000000,0,-0.074783,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.021779,-0.030583,-0.019354,0.013523,0.007257,0.053853,0.053993,0.282370,15122917.111111,14109136.933333,13107325.900000,1.577102,180.517666,181.162629,177.651511,-0.044113,4.833333,0.000000,0.333333,0.000000,0.000000,0.666667,0.150000,-7.000000,0,-0.016273,False,weak,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,-0.019850,-0.013562,0.023856,-0.038560,-0.044890,0.007560,0.072107,0.092131,14518119.000000,12444704.733333,11990917.850000,1.828129,259.694002,259.342709,259.634821,-0.030958,5.333333,0.333333,0.666667,0.333333,0.333333,1.000000,0.483333,0.000000,5,-0.000583,False,momentum_leader,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.025927,0.003357,-0.042920,-0.040191,-0.008958,0.053090,-0.182473,0.243140,46165405.333333,49526243.200000,46768350.800000,1.169732,403.821997,399.647998,413.697501,-0.066903,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0,-0.035402,False,early_recovery,none,unclear,unclear,needs_review
Energy Storage,5,5,0.016116,0.027432,-0.125680,0.077536,0.132798,0.233059,0.408122,1.480299,4493020.200000,4155352.120000,5345724.030000,1.120227,82.097200,81.232600,85.333700,-0.114010,4.400000,0.600000,0.200000,0.200000,0.200000,0.400000,0.300000,-1.000000,0,-0.010879,False,early_recovery,none,unclear,unclear,needs_review
Fintech,6,6,0.024101,0.081589,0.064774,0.089968,0.110739,0.201348,-0.151814,0.010765,31713798.611111,28048812.500000,25238169.791667,1.127764,78.360333,75.302333,76.324770,-0.039895,5.333333,1.000000,0.666667,0.333333,0.000000,0.333333,0.483333,13.000000,2,-0.025096,False,momentum_leader,none,unclear,unclear,needs_review
Market ETFs,8,8,-0.001139,0.025921,0.000870,0.045845,0.061792,0.202728,0.213531,0.405877,23034562.708333,21960819.350000,20308192.781250,1.028754,449.368126,444.433230,446.942619,-0.021929,5.125000,1.000000,0.375000,0.250000,0.000000,0.250000,0.381250,3.000000,0,-0.007497,False,momentum_leader,none,unclear,unclear,needs_review
Nuclear,8,8,0.055677,0.140412,-0.012270,0.059438,0.120436,0.015488,-0.123255,0.043492,10319988.125000,9760140.375000,10084677.593750,1.399227,100.858750,97.622188,102.266968,-0.117642,5.500000,1.000000,0.500000,0.375000,0.375000,0.625000,0.556250,11.000000,0,0.005239,False,momentum_leader,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.075678,-0.024832,-0.138745,0.077759,0.167424,0.772727,0.138514,0.401140,20558012.000000,22343987.200000,30962226.800000,0.652448,57.266000,57.722000,62.277500,-0.129140,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0,0.009426,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.002527,0.047310,-0.083053,0.021674,0.044115,0.184123,0.227783,0.770405,3347797.466667,3205890.480000,3161180.620000,1.302242,308.156382,298.671801,307.124772,-0.116295,4.400000,0.600000,0.200000,0.200000,0.200000,0.600000,0.320000,1.000000,0,-0.028147,False,early_recovery,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.000591,0.044505,-0.010811,0.018707,0.057675,0.151121,0.261660,0.942964,2623708.388889,2295685.033333,2227577.925000,1.701191,272.446667,266.862832,268.767458,-0.066896,5.500000,0.666667,0.500000,0.166667,0.166667,0.666667,0.400000,2.000000,0,-0.013189,False,early_recovery,none,unclear,unclear,needs_review
Semiconductors,18,18,0.018598,0.092397,0.060346,0.235034,0.296525,0.967918,1.273672,2.135610,39372135.555556,35576009.111111,34656653.944444,1.713374,444.286422,425.683241,417.224219,-0.067945,5.777778,1.000000,0.666667,0.555556,0.333333,0.888889,0.661111,-1.000000,1,-0.019243,True,momentum_leader,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,observed
Space,11,11,-0.045856,-0.169256,-0.222360,-0.137012,-0.110547,0.361035,0.944369,1.500682,16661068.939394,20573197.727273,22145053.522727,1.115299,38.797455,40.116578,45.518711,-0.200176,3.545455,0.000000,0.000000,0.000000,0.000000,0.272727,0.027273,0.000000,0,-0.128169,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.089744,-0.042583,-0.188327,-0.009545,-0.013168,0.625301,1.144674,1.658966,117569311.333333,120344286.800000,129618046.700000,0.965769,14.184000,14.123000,14.979500,-0.089744,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.000000,0,-0.074673,False,weak,none,unclear,unclear,needs_review
