ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ASML,ASML Holding N.V.,Semiconductors,2026-05-14,251,0.011943,0.044778,0.101126,0.125558,1648038.666667,1884743.200000,1694405.800000,0.829858,1568.971997,1516.234998,1475.392877,-0.044648,5,False,False,False,False,-0.063063,infrastructure_leader,5,0.073958,-0.004717,0.991711,exhaustion,neutral,very_extended,very_extended,overextended,not_eligible_industry,1406116,ok,資料日期與本次市場日期一致。
MU,Micron Technology Inc.,Semiconductors,2026-05-14,251,-0.024292,0.200084,0.500522,0.697198,56910250.333333,61366910.200000,46612097.550000,0.903470,777.672009,696.044012,592.185008,-0.036149,7,False,True,False,True,0.336333,specialist,5,0.310418,-0.034369,0.961125,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,42112651,ok,資料日期與本次市場日期一致。
QCOM,Qualcomm Incorporated,Semiconductors,2026-05-14,251,-0.157664,-0.012195,0.114155,0.487916,29723164.333333,34498698.600000,28707344.650000,0.848323,216.035999,200.724001,173.561501,-0.157664,6,False,False,False,True,-0.050034,specialist,5,0.152790,-0.157664,0.669928,exhaustion,very_extended,neutral,very_extended,overextended,not_eligible_industry,24353093,ok,資料日期與本次市場日期一致。
INTC,Intel Corporation,Semiconductors,2026-05-14,251,-0.104373,0.057562,0.227032,0.692409,134326996.333333,162029757.800000,156130434.450000,0.737205,122.238000,113.737001,95.558000,-0.104373,5,False,False,False,True,0.062843,challenger,5,0.213190,-0.104373,0.877327,exhaustion,very_extended,extended,very_extended,overextended,not_eligible_industry,115100089,ok,資料日期與本次市場日期一致。
ARM,Arm Holdings plc,Semiconductors,2026-05-14,251,0.074536,0.071211,0.086440,0.407626,8264032.666667,9390379.600000,11395679.900000,0.724178,216.710001,215.743999,206.864500,-0.123810,5,True,False,False,True,-0.077750,specialist,5,0.104588,-0.037084,0.933710,exhaustion,extended,very_extended,very_extended,overextended,not_eligible_industry,8252498,ok,資料日期與本次市場日期一致。
AMAT,Applied Materials Inc.,Semiconductors,2026-05-14,251,-0.006898,0.072862,0.116784,0.129931,10398633.333333,9537020.000000,6894640.000000,2.035944,437.485999,421.797000,409.416998,-0.041949,7,False,True,False,False,-0.047406,infrastructure_leader,5,0.076067,-0.006898,0.989370,exhaustion,neutral,very_extended,very_extended,overextended,not_eligible_industry,14037100,ok,資料日期與本次市場日期一致。
TXN,Texas Instruments Incorporated,Semiconductors,2026-05-14,251,0.034961,0.080389,0.101949,0.388327,6526044.333333,7561386.600000,9032876.650000,0.620028,299.048004,290.998935,273.705547,-0.014511,6,True,True,False,False,-0.062241,specialist,5,0.125918,0.000000,1.000000,exhaustion,extended,very_extended,very_extended,overextended,not_eligible_industry,5600633,ok,資料日期與本次市場日期一致。
AVAV,AeroVironment Inc.,Defense Drones,2026-05-14,251,-0.007089,-0.017303,-0.152548,-0.181791,1172070.666667,1164702.400000,1211910.600000,0.772757,165.972000,170.432999,183.897000,-0.129643,4,False,False,False,True,-0.094840,core_leader,3,-0.101290,-0.596735,0.017200,early_recovery,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,936512,ok,資料日期與本次市場日期一致。
KTOS,Kratos Defense & Security Solutions Inc.,Defense Drones,2026-05-14,251,-0.037551,-0.037719,-0.130056,-0.262868,6677623.000000,6083853.800000,4590293.450000,1.190593,55.910001,58.136000,61.677500,-0.154069,4,False,False,False,True,-0.072347,challenger,3,-0.110697,-0.580401,0.212885,early_recovery,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,5465169,ok,資料日期與本次市場日期一致。
RCAT,Red Cat Holdings Inc.,Defense Drones,2026-05-14,251,-0.134222,-0.059846,-0.168942,-0.289570,20051775.000000,15816745.000000,11491746.250000,1.514350,10.358000,10.543000,11.351250,-0.164444,4,False,False,False,True,-0.111233,emerging_leader,3,-0.141945,-0.438940,0.332165,early_recovery,deep_pullback,reasonable_pullback,deep_pullback,falling_knife,avoid_for_now,17402525,ok,資料日期與本次市場日期一致。
ONDS,Ondas Holdings Inc.,Defense Drones,2026-05-14,251,0.190021,0.260967,0.116534,0.099020,110095437.333333,81805242.400000,62564850.600000,3.886807,9.518000,9.520000,9.995500,-0.141473,5,True,False,False,True,0.174243,non_leader,3,0.121505,-0.199857,0.787121,early_recovery,extended,neutral,extended,overextended,avoid_for_now,243177512,ok,資料日期與本次市場日期一致。
DPRO,Draganfly Inc.,Defense Drones,2026-05-14,251,0.016246,0.078544,0.046468,-0.097756,1400484.666667,1654730.800000,1437567.700000,1.095221,5.470000,5.352000,5.565000,-0.041516,4,True,False,False,False,0.104177,non_leader,3,0.011680,-0.591140,0.325601,early_recovery,neutral,reasonable_pullback,reasonable_pullback,early_recovery,avoid_for_now,1574454,ok,資料日期與本次市場日期一致。
RTX,RTX Corporation,Defense,2026-05-14,251,-0.016405,-0.006222,-0.002215,-0.102987,5144531.666667,5647019.000000,6037189.750000,0.610316,177.475998,176.065999,178.621499,-0.017944,4,False,False,False,False,0.045700,core_leader,4,-0.016468,-0.171946,0.551532,early_recovery,neutral,neutral,neutral,sideways_base,research_candidate,3684595,ok,資料日期與本次市場日期一致。
LHX,L3Harris Technologies Inc.,Defense,2026-05-14,251,0.017430,0.021383,-0.040337,-0.129566,998037.666667,1096502.600000,1590850.650000,0.492952,304.802002,305.203000,317.896500,-0.043814,3,True,False,False,False,0.007578,specialist,4,-0.032327,-0.184391,0.548773,early_recovery,reasonable_pullback,neutral,reasonable_pullback,early_recovery,avoid_for_now,784213,ok,資料日期與本次市場日期一致。
NOC,Northrop Grumman Corporation,Defense,2026-05-14,251,0.000803,-0.006555,-0.053203,-0.184491,584100.000000,632480.000000,840215.000000,0.594253,551.296008,556.209003,577.641998,-0.035079,2,False,False,False,False,-0.005287,core_leader,4,-0.050190,-0.285631,0.284013,early_recovery,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,research_candidate,499300,ok,資料日期與本次市場日期一致。
LMT,Lockheed Martin Corporation,Defense,2026-05-14,251,0.015930,0.015612,0.004711,-0.143344,937878.333333,1094207.000000,1682501.750000,0.490956,516.021997,514.663000,527.206998,-0.022465,5,True,False,False,False,0.052626,core_leader,4,-0.012893,-0.230959,0.429867,early_recovery,neutral,reasonable_pullback,reasonable_pullback,early_recovery,research_candidate,826035,ok,資料日期與本次市場日期一致。
GD,General Dynamics Corporation,Defense,2026-05-14,251,-0.009912,-0.020531,-0.010688,0.017019,840023.666667,1194814.200000,1543478.550000,0.344787,343.799994,345.810995,335.697997,-0.024459,5,False,False,False,False,0.037227,core_leader,4,0.014662,-0.068534,0.741581,early_recovery,neutral,neutral,neutral,sideways_base,research_candidate,532171,ok,資料日期與本次市場日期一致。
HII,Huntington Ingalls Industries Inc.,Defense,2026-05-14,251,0.060425,0.070634,-0.075050,-0.149481,571296.000000,607877.600000,621099.400000,0.497325,327.752002,332.312003,351.545003,-0.133886,6,True,False,False,True,-0.027135,specialist,4,-0.041517,-0.257378,0.501882,early_recovery,reasonable_pullback,neutral,reasonable_pullback,early_recovery,avoid_for_now,308888,ok,資料日期與本次市場日期一致。
LDOS,Leidos Holdings Inc.,Defense,2026-05-14,251,-0.016682,-0.043501,-0.158625,-0.197610,1606429.333333,1645077.600000,1280169.400000,0.720286,127.180000,133.728999,141.518500,-0.167929,3,False,False,False,True,-0.110709,non_leader,4,-0.112837,-0.367842,0.018540,early_recovery,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,922088,ok,資料日期與本次市場日期一致。
RKLB,Rocket Lab USA Inc.,Space,2026-05-14,251,0.129527,0.686816,0.606472,0.598336,28557147.666667,44075688.600000,26529062.150000,0.938173,119.416000,99.819000,91.691000,-0.071707,7,True,True,False,True,0.345786,emerging_leader,3,0.445616,0.000000,1.000000,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,24888843,ok,資料日期與本次市場日期一致。
LUNR,Intuitive Machines Inc.,Space,2026-05-14,251,0.126465,0.514724,0.440631,0.338710,15430983.666667,15750070.200000,12409882.550000,1.536425,33.136000,29.189000,27.938000,-0.084314,6,True,True,True,True,0.179945,emerging_leader,3,0.307180,0.000000,1.000000,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,19066851,ok,資料日期與本次市場日期一致。
ASTS,AST SpaceMobile Inc.,Space,2026-05-14,251,0.005572,0.270237,0.123275,-0.087200,24863521.000000,27397152.600000,20417493.150000,1.311222,77.676001,72.760000,75.339000,-0.116172,5,True,False,False,True,-0.137411,emerging_leader,3,0.101820,-0.320092,0.605332,exhaustion,extended,neutral,extended,overextended,not_eligible_industry,26771863,ok,資料日期與本次市場日期一致。
IRDM,Iridium Communications Inc.,Space,2026-05-14,251,0.006489,0.080617,0.111595,0.000461,1948399.666667,2215199.800000,2478449.950000,1.007605,42.558000,41.213000,40.457500,-0.034531,7,True,True,False,False,-0.149092,specialist,3,0.073472,0.000000,1.000000,exhaustion,neutral,very_extended,very_extended,overextended,not_eligible_industry,2497299,ok,資料日期與本次市場日期一致。
SPCE,Virgin Galactic Holdings Inc.,Space,2026-05-14,251,-0.013699,0.147410,0.210084,-0.058823,9667235.000000,11180521.000000,8413265.250000,1.532129,2.882000,2.720000,2.689500,-0.075472,4,False,False,False,False,-0.050602,non_leader,3,0.070831,-0.400000,0.269962,exhaustion,neutral,reasonable_pullback,reasonable_pullback,strong_uptrend,not_eligible_industry,12890205,ok,資料日期與本次市場日期一致。
PL,Planet Labs PBC,Space,2026-05-14,251,0.028681,0.221339,0.164187,0.078967,8540978.666667,10154507.200000,9474616.800000,0.842666,41.068001,39.284001,38.079000,-0.112119,6,True,True,False,True,-0.096499,specialist,3,0.130282,0.000000,1.000000,exhaustion,extended,very_extended,very_extended,overextended,not_eligible_industry,7983936,ok,資料日期與本次市場日期一致。
RDW,Redwire Corporation,Space,2026-05-14,251,0.150493,0.520652,0.522307,0.246881,40289357.000000,44855894.200000,31221703.550000,2.036893,12.048000,10.575000,10.221000,-0.074946,6,True,True,True,True,0.261621,emerging_leader,3,0.368751,-0.319883,0.575758,exhaustion,very_extended,neutral,very_extended,overextended,not_eligible_industry,63595271,ok,資料日期與本次市場日期一致。
BKSY,BlackSky Technology Inc.,Space,2026-05-14,251,0.030933,0.323201,0.202368,0.093846,2815921.333333,3251152.800000,2212668.200000,1.161432,40.990001,38.554000,37.198500,-0.204147,7,True,True,False,True,-0.058319,specialist,3,0.146820,0.000000,1.000000,exhaustion,extended,very_extended,very_extended,overextended,not_eligible_industry,2569864,ok,資料日期與本次市場日期一致。
VSAT,Viasat Inc.,Space,2026-05-14,251,0.016833,0.120157,0.127295,0.213458,1404309.333333,1539625.600000,1478821.400000,1.045446,71.790001,68.709001,65.305501,-0.034077,5,True,False,False,False,-0.133391,specialist,3,0.137730,0.000000,1.000000,exhaustion,extended,very_extended,very_extended,overextended,not_eligible_industry,1546028,ok,資料日期與本次市場日期一致。
SATL,Satellogic Inc.,Space,2026-05-14,251,-0.006896,0.305136,0.337461,0.148936,9592685.666667,11319011.400000,8510672.850000,1.064764,8.112000,7.556000,7.082250,-0.132184,6,False,True,False,True,0.076775,non_leader,3,0.219951,-0.006896,0.991925,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,9061857,ok,資料日期與本次市場日期一致。
SPIR,Spire Global Inc.,Space,2026-05-14,251,-0.023580,0.128872,0.021873,-0.145002,1729103.000000,1785181.800000,1588555.450000,0.827172,18.276000,17.791000,17.633000,-0.118033,5,False,False,False,True,-0.238813,specialist,3,0.033290,-0.212619,0.694789,exhaustion,neutral,neutral,neutral,strong_uptrend,not_eligible_industry,1314009,ok,資料日期與本次市場日期一致。
CRWD,CrowdStrike Holdings Inc.,Cybersecurity,2026-05-14,251,0.069505,0.146781,0.301066,0.386777,3030124.000000,3184974.400000,2777423.600000,0.987992,551.746008,513.393005,480.428502,-0.017753,9,False,True,False,True,0.079329,core_leader,5,0.207152,0.000000,1.000000,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,2744072,ok,資料日期與本次市場日期一致。
PANW,Palo Alto Networks Inc.,Cybersecurity,2026-05-14,251,0.114902,0.212080,0.328407,0.426664,9242359.333333,9754635.600000,7036158.900000,1.434615,220.628003,203.297000,190.152000,-0.004768,8,True,True,True,True,0.106670,core_leader,5,0.252735,0.000000,1.000000,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,10094178,ok,資料日期與本次市場日期一致。
FTNT,Fortinet Inc.,Cybersecurity,2026-05-14,251,0.055613,0.128647,0.445380,0.478883,5308308.333333,6509485.000000,6021171.250000,0.959602,116.586002,104.630000,94.600000,-0.013600,9,False,True,False,True,0.223643,core_leader,5,0.288161,0.000000,1.000000,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,5777925,ok,資料日期與本次市場日期一致。
ZS,Zscaler Inc.,Cybersecurity,2026-05-14,251,0.032444,0.005956,0.176156,0.144197,3708107.666667,3437544.600000,2646996.150000,1.507075,150.659998,146.828998,141.204999,-0.043327,5,False,False,False,False,-0.045581,challenger,5,0.088488,-0.542927,0.163367,exhaustion,extended,deep_pullback,extended,strong_uptrend,not_eligible_industry,3989223,ok,資料日期與本次市場日期一致。
OKTA,Okta Inc.,Cybersecurity,2026-05-14,251,-0.007834,0.002102,0.100475,0.125538,2361165.333333,2633039.200000,3023489.800000,0.842568,80.780000,79.299000,77.575500,-0.067938,6,False,True,False,False,-0.121262,specialist,5,0.044789,-0.363315,0.281498,exhaustion,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,2547496,ok,資料日期與本次市場日期一致。
TENB,Tenable Holdings Inc.,Cybersecurity,2026-05-14,251,-0.040357,-0.050604,-0.021063,0.074619,2886071.333333,2945822.800000,3383610.700000,0.817681,21.036000,21.096000,20.664000,-0.063216,5,False,False,False,False,-0.242800,specialist,5,-0.010356,-0.423294,0.227085,exhaustion,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,2766714,ok,資料日期與本次市場日期一致。
CRM,Salesforce Inc.,Cloud Software,2026-05-14,251,-0.055834,-0.100676,-0.050700,-0.075268,10079191.333333,11301294.800000,12298488.700000,0.656314,172.808002,178.786002,180.194501,-0.113108,5,False,False,False,True,-0.182666,core_leader,5,-0.070005,-0.420125,0.021123,exhaustion,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,8071674,ok,資料日期與本次市場日期一致。
NOW,ServiceNow Inc.,Cloud Software,2026-05-14,251,-0.010821,-0.033016,0.024799,-0.061593,23278634.000000,23187560.400000,27508280.100000,0.922424,89.844000,90.700001,91.984000,-0.069879,6,False,False,False,False,-0.107167,core_leader,5,-0.016133,-0.566857,0.059553,exhaustion,neutral,deep_pullback,deep_pullback,sideways_base,not_eligible_industry,25374302,ok,資料日期與本次市場日期一致。
SNOW,Snowflake Inc.,Cloud Software,2026-05-14,251,-0.004885,-0.019256,0.104712,0.050226,5663978.666667,5814447.200000,6793476.800000,0.768654,151.811996,147.944000,146.574500,-0.030996,5,False,False,False,False,-0.027255,challenger,5,0.028555,-0.456015,0.190028,exhaustion,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,5221836,ok,資料日期與本次市場日期一致。
DDOG,Datadog Inc.,Cloud Software,2026-05-14,251,0.002570,0.074763,0.534458,0.642828,4772177.333333,6819846.400000,6551416.600000,0.753216,202.114001,177.596001,154.073000,-0.020315,6,False,True,False,True,0.402492,infrastructure_leader,5,0.316519,-0.012031,0.975948,exhaustion,very_extended,very_extended,very_extended,overextended,not_eligible_industry,4934632,ok,資料日期與本次市場日期一致。
MDB,MongoDB Inc.,Cloud Software,2026-05-14,251,0.028644,0.032956,0.208348,0.206857,1781293.000000,1719635.800000,1590468.950000,0.718831,301.785999,286.244000,273.215000,-0.018528,7,False,True,False,False,0.076382,specialist,5,0.109346,-0.312097,0.461990,exhaustion,extended,neutral,extended,strong_uptrend,not_eligible_industry,1143279,ok,資料日期與本次市場日期一致。
WDAY,Workday Inc.,Cloud Software,2026-05-14,251,-0.021990,-0.092680,-0.029820,-0.049011,3937925.000000,3955215.000000,4712768.750000,0.814824,120.624001,124.036001,123.308001,-0.109872,5,False,False,False,True,-0.161786,specialist,5,-0.036964,-0.567726,0.038530,exhaustion,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,3840075,ok,資料日期與本次市場日期一致。
TTD,The Trade Desk Inc.,Adtech,2026-05-14,251,-0.051580,-0.131120,-0.134803,-0.103251,16329716.000000,22400549.600000,19361367.400000,0.688719,21.328000,22.709000,23.064500,-0.170662,2,False,False,False,True,-0.094031,core_leader,3,-0.115090,-0.772616,0.004593,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,13334548,ok,資料日期與本次市場日期一致。
APP,AppLovin Corporation,Adtech,2026-05-14,251,0.014088,-0.027482,0.086950,0.040915,5407752.000000,5711731.200000,4626697.800000,1.278851,475.270001,475.715997,469.188499,-0.090885,7,False,False,False,True,0.127722,challenger,3,0.034041,-0.338659,0.392419,weak,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,5916856,ok,資料日期與本次市場日期一致。
ROKU,Roku Inc.,Adtech,2026-05-14,251,-0.017334,-0.006474,0.079701,0.124966,2143006.666667,2147604.000000,2871811.000000,0.592525,127.352000,126.542001,120.940500,-0.029723,5,False,False,False,False,0.120473,non_leader,3,0.040594,-0.028410,0.939194,weak,neutral,very_extended,very_extended,overextended,not_eligible_industry,1701620,ok,資料日期與本次市場日期一致。
MGNI,Magnite Inc.,Adtech,2026-05-14,251,-0.071055,-0.112857,-0.031201,-0.089443,3386190.666667,3628774.400000,2814198.600000,1.317807,13.330000,13.494000,13.318500,-0.121019,5,False,False,False,True,0.009571,specialist,3,-0.067463,-0.531674,0.079634,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,3708572,ok,資料日期與本次市場日期一致。
PUBM,PubMatic Inc.,Adtech,2026-05-14,251,-0.036437,-0.070312,-0.026585,-0.027579,805311.666667,1173867.000000,743136.750000,0.881581,9.880000,10.066000,9.857000,-0.117318,6,False,False,False,True,0.014187,non_leader,3,-0.034189,-0.303584,0.438430,weak,reasonable_pullback,reasonable_pullback,reasonable_pullback,falling_knife,avoid_for_now,655135,ok,資料日期與本次市場日期一致。
DV,DoubleVerify Holdings Inc.,Adtech,2026-05-14,251,-0.174497,-0.206452,-0.218693,-0.196828,3419713.000000,3360907.800000,2378796.950000,1.612344,9.798000,10.516000,10.660500,-0.248691,4,False,False,False,True,-0.177921,specialist,3,-0.192346,-0.470805,0.000000,weak,deep_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,3835439,ok,資料日期與本次市場日期一致。
CEG,Constellation Energy Corporation,Nuclear,2026-05-14,251,-0.081518,-0.115716,-0.120575,-0.079829,4673744.666667,4648806.800000,3175656.700000,1.135524,289.414008,303.041003,300.811002,-0.148367,3,False,False,False,True,-0.079573,core_leader,4,-0.084940,-0.316883,0.182634,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,3606034,ok,資料日期與本次市場日期一致。
VST,Vistra Corp.,Nuclear,2026-05-14,251,-0.066754,-0.078272,-0.100988,-0.142754,5201697.333333,5916998.400000,4776014.600000,0.903555,146.229999,151.989999,155.709500,-0.117812,2,False,False,False,True,-0.059987,challenger,4,-0.088688,-0.347046,0.000000,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,4315392,ok,資料日期與本次市場日期一致。
CCJ,Cameco Corporation,Nuclear,2026-05-14,251,-0.063509,-0.052228,-0.085582,-0.064521,3397769.333333,3106781.600000,3269170.400000,0.897661,116.344000,117.751000,119.381001,-0.090902,2,False,False,False,True,-0.044580,core_leader,4,-0.057555,-0.160937,0.740030,weak,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,2934608,ok,資料日期與本次市場日期一致。
UEC,Uranium Energy Corp.,Nuclear,2026-05-14,251,-0.100789,-0.050032,-0.005373,-0.023087,8045272.333333,8302503.400000,8968260.850000,0.884822,15.462000,15.293000,14.990000,-0.100789,3,False,False,False,True,0.035629,specialist,4,-0.012008,-0.264647,0.644192,weak,neutral,neutral,neutral,falling_knife,avoid_for_now,7935317,ok,資料日期與本次市場日期一致。
LEU,Centrus Energy Corp.,Nuclear,2026-05-14,251,-0.098021,-0.067765,-0.088358,-0.048015,713743.666667,792166.200000,953816.550000,0.679618,201.504001,206.474001,206.616501,-0.168641,5,False,False,False,True,-0.047356,specialist,4,-0.069193,-0.558899,0.289210,weak,reasonable_pullback,reasonable_pullback,reasonable_pullback,falling_knife,avoid_for_now,648231,ok,資料日期與本次市場日期一致。
SMR,NuScale Power Corporation,Nuclear,2026-05-14,251,-0.092551,-0.041335,-0.032103,0.056968,31871788.666667,36389993.200000,37420143.300000,0.694157,12.372000,12.415000,12.388000,-0.115385,4,False,False,False,True,0.008899,emerging_leader,4,-0.026477,-0.774284,0.065507,weak,neutral,deep_pullback,deep_pullback,falling_knife,avoid_for_now,25975466,ok,資料日期與本次市場日期一致。
OKLO,Oklo Inc.,Nuclear,2026-05-14,251,-0.139767,-0.064319,-0.072966,0.046722,14344488.666667,14076073.200000,16306078.300000,0.802846,72.228000,71.997000,70.994500,-0.155865,3,False,False,False,True,-0.031964,emerging_leader,4,-0.053307,-0.614046,0.221365,weak,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,13091266,ok,資料日期與本次市場日期一致。
NNE,NANO Nuclear Energy Inc.,Nuclear,2026-05-14,251,-0.028571,0.031461,0.177930,0.121792,1949350.000000,2204130.000000,2423042.500000,0.779867,27.496000,26.275000,25.519750,-0.081527,5,False,False,False,True,0.218932,emerging_leader,4,0.079164,-0.513685,0.226947,weak,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,not_eligible_industry,1889650,ok,資料日期與本次市場日期一致。
GEV,GE Vernova Inc.,Renewables,2026-05-14,251,0.016262,0.042941,0.006525,0.114697,1712368.333333,1895161.000000,2633935.250000,0.548952,1067.661987,1073.500977,1075.062488,-0.070431,5,True,False,False,False,-0.122395,infrastructure_leader,3,0.014388,-0.051325,0.918451,momentum_leader,neutral,extended,extended,early_recovery,too_extended,1445905,ok,資料日期與本次市場日期一致。
FSLR,First Solar Inc.,Renewables,2026-05-14,251,-0.007073,0.079461,0.147258,0.208557,2392615.000000,2633349.000000,2564927.250000,0.722689,229.500000,222.255002,207.829501,-0.022335,5,False,False,False,False,0.018338,core_leader,3,0.114471,-0.186127,0.624113,momentum_leader,extended,neutral,extended,strong_uptrend,too_extended,1853645,ok,資料日期與本次市場日期一致。
