ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-07-14,251,-0.011479,0.096780,0.112553,0.118415,0.167327,0.200960,0.485638,0.700382,6829903.000000,8466901.800000,8694815.450000,0.661050,183.284003,175.265002,170.500001,-0.058218,6,False,True,False,False,0.103375,infrastructure_leader,5,0.070792,-0.023481,0.944842,40.986996,0.250000,1.639480,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,5747709,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-07-14,251,-0.062793,-0.006545,-0.011043,0.002553,0.019347,0.012279,0.856678,1.386075,3276788.333333,3640373.000000,6627993.250000,0.469051,314.007996,314.085999,316.610999,-0.102413,4,False,False,False,True,-0.020222,infrastructure_leader,5,-0.041158,-0.192932,0.714807,34.228256,1.357000,0.252235,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,neutral,reasonable_pullback,falling_knife,avoid_for_now,3108865,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-07-14,251,0.016259,0.096482,0.103543,0.156660,0.168834,1.418229,2.821618,2.695576,5656275.666667,6934225.400000,7856551.350000,0.911383,440.362000,428.191998,421.399498,-0.086080,6,True,True,False,True,0.094364,challenger,5,0.085763,-0.018070,0.976297,21.284721,2.825000,0.075344,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,extended,very_extended,very_extended,overextended,too_extended,7160327,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-07-14,251,0.009163,0.140097,0.115965,0.031866,0.062073,1.003426,1.256450,1.494690,18314335.333333,19951821.200000,23863385.300000,0.716931,47.824001,45.603001,46.490350,-0.086012,6,True,True,False,True,0.106786,non_leader,5,0.066028,-0.114782,0.824327,12.394958,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,overextended,avoid_for_now,17108406,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-07-14,251,-0.020892,0.053333,-0.017762,-0.092252,-0.135127,0.064690,-0.083223,-0.479970,23253745.333333,28119747.200000,51319261.800000,0.426698,28.006000,27.767000,29.393500,-0.105012,4,False,False,False,True,-0.026941,challenger,5,-0.059316,-0.544556,0.177203,8.717090,3.260000,0.026740,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,reasonable_pullback,deep_pullback,deep_pullback,sideways_base,avoid_for_now,21897836,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-07-14,251,0.023877,0.050142,0.017783,0.061652,0.055584,0.032994,0.287996,0.160813,1667732.000000,1692719.200000,2347929.800000,0.816164,406.207996,407.708997,409.986497,-0.071435,6,True,False,False,False,0.008604,infrastructure_leader,5,0.013497,-0.046491,0.833674,26.336271,-0.094000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,early_recovery,too_extended,1916296,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-07-14,251,-0.102266,-0.005636,-0.256787,-0.164701,-0.126665,0.255758,0.981926,2.625817,13237361.333333,14326496.800000,17756699.200000,0.978745,211.385995,218.610999,242.774000,-0.297208,3,False,False,False,True,-0.265966,emerging_leader,4,-0.200532,-0.322997,0.608109,537.318000,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred,deep_pullback,neutral,deep_pullback,falling_knife,avoid_for_now,17379284,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-07-14,251,0.044482,0.075509,0.086321,0.032214,0.033826,0.120104,0.147129,0.242426,129282143.666667,133460586.200000,145272696.550000,0.812365,206.638000,201.817000,202.214999,-0.035220,6,True,True,False,False,0.146890,core_leader,5,0.047400,-0.100505,0.664260,16.558996,2.145000,0.077198,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,avoid_for_now,118014431,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-07-14,251,0.002579,0.062041,0.016015,0.071466,0.122182,1.220678,1.697889,2.522460,21582583.333333,23083410.000000,29407327.500000,0.717027,540.907996,541.230994,535.078496,-0.111549,6,True,False,False,True,0.076584,challenger,5,0.024392,-0.056429,0.923727,41.118210,0.912000,0.450858,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,very_extended,very_extended,overextended,too_extended,21085850,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-07-14,251,-0.029917,0.049436,0.044731,0.020038,0.010778,0.026269,0.132108,0.395177,18613398.666667,23107659.200000,28208539.800000,0.707225,392.585992,381.514996,382.914568,-0.045797,5,False,False,False,False,0.105300,core_leader,5,0.016180,-0.190718,0.551035,20.061579,0.854000,0.234913,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,strong_uptrend,avoid_for_now,19949796,ok,資料日期與本次市場日期一致。
