industry_group,ticker_count,tickers_with_data,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,positive_5d_pct,positive_10d_pct,confirmed_signal_pct,strong_signal_pct,high_relative_volume_pct,breadth_score,rotation_score,momentum_persistence,momentum_acceleration,momentum_exhaustion_warning,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status
AI Infrastructure,7,7,-0.021162,0.060665,0.009179,0.016313,0.030196,0.426905,0.943869,1.226198,10319448.714286,11876040.657143,16923805.164286,0.711432,233.011141,231.033285,233.879264,-0.115197,5.000000,0.714286,0.571429,0.428571,0.000000,0.000000,0.392857,6.000000,0,0.043843,False,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,inferred
Adtech,6,6,-0.036195,-0.022013,0.020225,0.076573,0.120123,0.290922,0.068159,-0.026633,3972621.222222,4023556.066667,6589447.350000,0.584077,115.697333,119.565165,116.119374,-0.069620,4.833333,0.500000,0.833333,0.000000,0.000000,0.000000,0.308333,-5.000000,0,0.004082,False,neutral,none,unclear,unclear,needs_review
Cloud Software,8,8,-0.014418,-0.017052,0.044906,0.019529,0.006828,0.389801,-0.027601,0.002245,14150284.458333,13758308.175000,17274033.918750,0.932756,227.111572,226.355439,219.873548,-0.051907,5.750000,0.250000,0.875000,0.250000,0.000000,0.250000,0.356250,-1.000000,0,-0.021039,False,momentum_leader,none,unclear,unclear,needs_review
Consumer Hardware,1,1,-0.004301,0.013520,0.117555,0.081510,0.065047,0.215857,0.216197,0.511688,37864077.000000,40608046.200000,64462031.550000,0.561604,315.420001,309.279001,300.373500,-0.007721,7.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.700000,4.000000,3,-0.001352,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Consumer Platforms,9,9,-0.005095,-0.008765,0.028802,0.070872,0.056747,0.045910,-0.064002,-0.051610,15626983.296296,15868089.977778,23562490.827778,0.620721,248.665555,245.786333,239.871388,-0.033727,5.777778,0.333333,0.666667,0.333333,0.000000,0.000000,0.316667,-2.000000,0,-0.016717,False,neutral,none,unclear,unclear,needs_review
Cybersecurity,6,6,0.037956,0.048326,0.137882,0.288692,0.290106,1.072990,0.662503,0.457020,4714281.611111,4902725.633333,5930635.575000,1.037360,170.116999,170.776000,159.403771,-0.066279,6.333333,1.000000,1.000000,0.500000,0.333333,0.333333,0.675000,0.000000,13,0.100522,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Defense,7,7,-0.008238,-0.027927,0.037524,-0.034862,-0.040743,-0.160842,-0.135457,0.094027,1133385.428571,1230754.114286,1845344.242857,0.611164,329.943140,330.618395,326.324857,-0.038019,5.142857,0.000000,1.000000,0.000000,0.000000,0.000000,0.250000,3.000000,0,-0.003429,False,momentum_leader,none,unclear,unclear,needs_review
Defense Drones,5,5,-0.018832,-0.037163,-0.040327,-0.184030,-0.230387,-0.249419,-0.474915,0.382892,21244811.000000,19627834.600000,18509176.650000,0.796398,43.425000,46.620700,46.208250,-0.184782,4.000000,0.400000,0.400000,0.000000,0.000000,0.200000,0.200000,2.000000,0,0.102600,False,weak,none,unclear,unclear,needs_review
Defensive Healthcare,6,6,-0.021272,-0.034189,-0.022374,0.020042,0.023106,0.076308,0.093095,0.336826,10180537.444444,10417065.800000,15910888.116667,0.693664,194.084667,194.560666,189.639080,-0.046579,3.500000,0.166667,0.166667,0.000000,0.000000,0.000000,0.075000,-4.000000,0,-0.035938,False,weak,none,defensive_rotation,defensive_rotation,inferred
Defensive Staples,6,6,0.000973,-0.028474,-0.013845,-0.029556,-0.025508,-0.009376,0.058837,0.081158,8102592.055556,9413525.233333,11970004.641667,0.628926,250.134332,251.799831,254.317249,-0.041999,4.666667,0.166667,0.166667,0.000000,0.000000,0.000000,0.075000,2.000000,0,-0.026155,False,weak,none,defensive_rotation,defensive_rotation,inferred
Electric Vehicles,1,1,-0.025507,-0.016679,-0.038024,-0.025220,-0.007441,0.124170,-0.109728,0.274792,29630047.333333,32114008.400000,43750692.100000,0.518185,399.862000,406.132999,400.143497,-0.074888,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.000000,0,0.042901,False,weak,none,unclear,unclear,needs_review
Energy Storage,5,5,-0.032949,-0.013192,-0.114895,-0.168424,-0.168017,0.128951,0.097103,0.463454,2578613.933333,3220952.360000,3914708.090000,0.753636,70.495000,74.056900,78.367050,-0.176054,4.200000,0.400000,0.200000,0.000000,0.000000,0.000000,0.130000,-1.000000,0,0.096696,False,weak,none,unclear,unclear,needs_review
Fintech,6,6,0.014593,0.019431,0.054000,0.152412,0.154341,0.244524,-0.109800,-0.069285,23415920.333333,22101302.200000,25414219.716667,0.785614,82.916667,82.752500,80.493250,-0.047972,5.500000,0.833333,1.000000,0.500000,0.000000,0.000000,0.541667,2.000000,1,0.044423,True,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review
Market ETFs,8,8,-0.005046,0.003192,-0.000377,0.009256,0.014057,0.132506,0.157258,0.323285,13509431.875000,14003697.950000,18360305.231250,0.752728,449.729503,449.905255,448.344603,-0.021681,5.250000,0.625000,0.625000,0.000000,0.000000,0.000000,0.281250,2.000000,0,0.016042,False,early_recovery,none,unclear,unclear,needs_review
Nuclear,8,8,-0.030726,-0.005966,-0.078883,-0.078989,-0.062702,-0.146592,-0.349173,-0.180242,7097942.333333,6470837.900000,8179313.850000,0.792174,94.229250,94.220938,97.783734,-0.105837,4.500000,0.375000,0.000000,0.000000,0.000000,0.125000,0.087500,3.000000,0,0.060274,False,weak,none,policy_driven,policy_or_thematic_support,inferred
Quantum Computing,1,1,-0.122403,-0.133818,-0.270787,-0.320830,-0.322469,0.320229,-0.205460,-0.052568,18537627.000000,16775636.200000,22062974.050000,0.779187,42.176001,45.889000,50.544500,-0.269996,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.070602,False,weak,none,unclear,unclear,needs_review
Renewables,5,5,-0.033964,-0.031221,-0.060113,-0.119392,-0.101177,-0.006096,0.083394,0.389085,2434104.066667,2503478.440000,3175388.610000,0.694858,303.358797,311.034598,311.819299,-0.114443,4.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0,0.061839,False,weak,none,unclear,unclear,needs_review
Robotics Automation,6,6,-0.024083,-0.004711,-0.054084,0.005303,0.017935,0.014055,0.119490,0.601072,1588976.722222,1646382.700000,2407562.341667,0.796361,266.607665,273.093165,275.005666,-0.122103,5.000000,0.666667,0.333333,0.000000,0.000000,0.166667,0.233333,-4.000000,0,0.052996,False,weak,none,unclear,unclear,needs_review
Semiconductors,18,18,-0.026565,0.025201,-0.060569,-0.065797,-0.046815,0.445632,0.729076,1.518992,21867725.370370,23404223.000000,30833812.416667,0.697747,414.561810,420.825872,432.952567,-0.138616,5.000000,0.722222,0.388889,0.277778,0.000000,0.000000,0.311111,0.000000,0,0.066988,False,early_recovery,none,risk_on_growth,industry_flow_leads_leaders,inferred
Space,11,11,-0.051287,-0.072815,-0.168798,-0.221581,-0.307802,-0.129451,0.213871,0.780473,7001195.363636,7104093.581818,12263357.940909,0.517025,33.985818,36.593363,36.508432,-0.215638,2.727273,0.181818,0.000000,0.000000,0.000000,0.000000,0.036364,-7.000000,0,0.073409,False,weak,none,unclear,unclear,needs_review
Telecom Infrastructure,1,1,-0.093023,-0.012658,-0.102072,-0.209459,-0.169624,0.128255,0.805556,1.490637,78763459.000000,78457155.400000,89770563.850000,0.915821,12.136000,12.330000,13.069000,-0.119729,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,0.052890,False,weak,none,unclear,unclear,needs_review
