ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,return_1m,return_3m,return_6m,return_1y,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,forward_pe,earnings_growth,peg_ratio,peg_rating,peg_status,peg_note,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ANET,Arista Networks Inc.,AI Infrastructure,2026-08-12,251,0.115705,0.066849,0.332531,0.224407,0.152982,0.476779,0.467410,0.525252,7230040.000000,7334644.000000,7931201.000000,1.258160,196.172003,190.494002,180.497501,-0.043789,8,False,True,False,True,-0.059664,infrastructure_leader,5,0.166221,0.000000,1.000000,40.798050,0.357000,1.142803,fair,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,observed,very_extended,very_extended,very_extended,overextended,too_extended,9978720,ok,資料日期與本次市場日期一致。
VRT,Vertiv Holdings Co.,AI Infrastructure,2026-08-12,251,0.058590,0.037490,0.292862,-0.053223,-0.050135,-0.214393,0.445189,1.101002,3371955.333333,3822013.200000,6397073.300000,0.557984,277.567999,266.782999,276.171499,-0.028208,7,False,True,False,False,-0.099333,infrastructure_leader,5,0.044134,-0.233395,0.654996,31.697107,0.530000,0.598059,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,observed,neutral,neutral,neutral,strong_uptrend,avoid_for_now,3569466,ok,資料日期與本次市場日期一致。
DELL,Dell Technologies Inc.,AI Infrastructure,2026-08-12,251,0.067722,0.047115,0.310735,0.175973,0.060674,1.031056,2.863203,2.526477,5313722.000000,5448793.200000,5956438.300000,1.033918,454.953998,444.393997,426.152522,-0.063389,7,False,True,False,False,-0.081461,challenger,5,0.136917,0.000000,1.000000,21.993256,2.825000,0.077852,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,observed,extended,very_extended,very_extended,overextended,too_extended,6158466,ok,資料日期與本次市場日期一致。
HPE,Hewlett Packard Enterprise Co.,AI Infrastructure,2026-08-12,251,0.104660,0.104660,0.322907,0.240557,0.186239,0.951738,1.475686,1.783608,16264437.000000,16056542.200000,16518590.550000,1.339358,54.700001,52.439001,49.415000,-0.014844,8,False,True,False,True,-0.069288,non_leader,5,0.189720,0.000000,1.000000,14.563408,,,unavailable,missing_growth,Yahoo Finance earningsGrowth is missing.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,observed,very_extended,very_extended,very_extended,overextended,avoid_for_now,22124311,ok,資料日期與本次市場日期一致。
SMCI,Super Micro Computer Inc.,AI Infrastructure,2026-08-12,251,0.208159,0.240435,0.463424,0.398661,0.360217,0.146996,0.128413,-0.183634,105469434.333333,75097400.600000,56106545.150000,2.933123,32.236000,30.796000,29.098500,-0.072894,8,True,True,True,True,0.071229,challenger,5,0.292507,-0.359066,0.447706,9.229086,3.260000,0.028310,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,observed,very_extended,reasonable_pullback,very_extended,overextended,too_extended,164567403,ok,資料日期與本次市場日期一致。
ETN,Eaton Corporation plc,AI Infrastructure,2026-08-12,251,0.025140,0.030879,0.274156,0.116823,0.109674,0.148337,0.228727,0.300982,1630956.666667,1673634.000000,2493058.500000,0.665035,451.995996,438.711646,417.543706,-0.008291,9,False,True,False,False,-0.118039,infrastructure_leader,5,0.101585,0.000000,1.000000,28.708242,-0.159000,,unavailable,invalid_growth,Yahoo Finance earningsGrowth is zero or negative.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,observed,extended,very_extended,very_extended,overextended,too_extended,1657970,ok,資料日期與本次市場日期一致。
NBIS,Nebius Group N.V.,AI Infrastructure,2026-08-12,251,0.378944,0.183616,0.748752,0.299183,0.335463,0.447155,1.823837,2.669829,33686164.000000,30121038.400000,26169894.600000,2.383066,202.878003,205.054002,196.612502,-0.184416,6,False,False,False,True,0.356556,emerging_leader,4,0.318329,-0.095888,0.876522,-78.375880,,,unavailable,missing_pe,Yahoo Finance forwardPE is missing or not positive.,momentum_leader,none,risk_on_growth,industry_flow_leads_leaders,observed,very_extended,extended,very_extended,overextended,too_extended,62364592,ok,資料日期與本次市場日期一致。
NVDA,NVIDIA Corporation,Semiconductors,2026-08-12,251,0.000580,0.022215,0.179359,0.054541,0.058026,0.016175,0.190004,0.235687,107850554.333333,108632332.600000,124871908.150000,0.852329,220.418002,213.568001,208.382498,-0.028844,7,False,True,False,False,0.023060,core_leader,5,0.075378,-0.048311,0.838616,17.484507,2.145000,0.081513,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,extended,extended,strong_uptrend,not_eligible_industry,106431963,ok,資料日期與本次市場日期一致。
AMD,Advanced Micro Devices Inc.,Semiconductors,2026-08-12,251,-0.000890,0.001826,0.124243,-0.087330,-0.118950,0.077271,1.261226,1.618642,18512990.333333,21366614.200000,29206783.550000,0.610470,479.889996,484.626001,494.203003,-0.094527,6,False,False,False,True,-0.032056,challenger,5,-0.022810,-0.168666,0.772018,31.237648,1.595000,0.195847,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,17829871,ok,資料日期與本次市場日期一致。
AVGO,Broadcom Inc.,Semiconductors,2026-08-12,251,-0.027375,-0.005331,0.123488,0.055215,0.069235,-0.006181,0.226597,0.355911,13664581.666667,13919909.000000,18222512.250000,0.782381,420.571997,410.864999,396.212001,-0.027375,7,False,False,False,False,-0.032811,core_leader,5,0.050069,-0.134688,0.665009,21.302402,0.854000,0.249443,undervalued,ok,Forward PEG uses Yahoo forwardPE divided by earningsGrowth percent.,neutral,momentum_exhaustion,risk_on_growth,industry_flow_leads_leaders,inferred,neutral,neutral,neutral,sideways_base,not_eligible_industry,14256945,ok,資料日期與本次市場日期一致。
