ticker,company_name,industry_group,latest_date,data_points,return_3d,return_5d,return_10d,return_20d,avg_volume_3d,avg_volume_5d,avg_volume_20d,relative_volume,ma_5d,ma_10d,ma_20d,max_drawdown_10d,up_days_10d,early_momentum_signal,confirmed_momentum_signal,strong_momentum_signal,risk_warning,relative_strength_vs_industry,leader_type,industry_quality_score,distance_from_20d_ma,distance_from_52w_high,position_in_52w_range,industry_regime,industry_risk_flag,rotation_type,causal_hypothesis,evidence_status,short_term_price_zone,long_term_price_zone,price_zone,current_state,watch_status,latest_volume,data_status,data_quality_note
ONDS,Ondas Holdings Inc.,Defense Drones,2026-05-29,251,0.353122,0.440087,0.179304,0.316733,160538353.000000,124814151.800000,82985982.950000,1.688210,11.220000,10.408500,9.964250,-0.146893,4,True,False,False,True,-0.104289,non_leader,3,0.326743,-0.056388,0.938233,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,avoid_for_now,140097759,ok,資料日期與本次市場日期一致。
DPRO,Draganfly Inc.,Defense Drones,2026-05-29,251,0.145705,0.197115,0.326821,0.388476,5340518.000000,4047670.800000,2080882.700000,2.322646,6.974000,6.247000,5.799500,-0.041078,6,True,True,True,True,0.043227,non_leader,3,0.288042,-0.457516,0.475000,momentum_leader,none,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,avoid_for_now,4833154,ok,資料日期與本次市場日期一致。
RTX,RTX Corporation,Defense,2026-05-29,251,0.003855,0.025164,0.026915,0.024640,6574384.666667,5913650.800000,5786332.700000,1.510673,178.238000,176.002092,175.668867,-0.013298,7,True,True,True,False,0.019931,core_leader,4,0.022720,-0.149659,0.589037,momentum_leader,none,unclear,unclear,needs_review,neutral,neutral,neutral,strong_uptrend,avoid_for_now,8741254,ok,資料日期與本次市場日期一致。
LHX,L3Harris Technologies Inc.,Defense,2026-05-29,251,0.005455,0.028890,0.024576,-0.016752,1467955.666667,1252213.400000,1345733.350000,1.306401,312.891998,310.263998,307.733499,-0.015523,6,True,True,True,False,0.017592,specialist,4,0.024198,-0.164347,0.551155,momentum_leader,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,avoid_for_now,1758067,ok,資料日期與本次市場日期一致。
NOC,Northrop Grumman Corporation,Defense,2026-05-29,251,0.012356,0.021937,0.027394,-0.027266,1180570.333333,960122.200000,820520.550000,2.390935,557.338000,553.747003,554.978003,-0.009806,6,True,True,True,False,0.020411,core_leader,4,0.015680,-0.266061,0.297600,momentum_leader,none,unclear,unclear,needs_review,neutral,reasonable_pullback,reasonable_pullback,strong_uptrend,avoid_for_now,1961811,ok,資料日期與本次市場日期一致。
LMT,Lockheed Martin Corporation,Defense,2026-05-29,251,-0.004598,0.014652,0.019293,0.024094,1119017.333333,1150850.400000,1274507.600000,0.921573,532.988013,528.127008,521.395004,-0.012584,4,False,False,False,False,0.012309,core_leader,4,0.017367,-0.216122,0.466492,momentum_leader,none,unclear,unclear,needs_review,neutral,neutral,neutral,strong_uptrend,avoid_for_now,1174552,ok,資料日期與本次市場日期一致。
GD,General Dynamics Corporation,Defense,2026-05-29,251,0.006325,0.023944,0.018202,0.007319,813508.000000,879964.800000,1118786.200000,0.527379,345.200006,342.221002,344.015999,-0.012824,4,True,False,False,False,0.011218,core_leader,4,0.008151,-0.051579,0.803964,momentum_leader,none,unclear,unclear,needs_review,neutral,neutral,neutral,early_recovery,research_candidate,590024,ok,資料日期與本次市場日期一致。
HII,Huntington Ingalls Industries Inc.,Defense,2026-05-29,251,-0.039819,-0.029539,-0.085413,-0.154053,608346.333333,498567.800000,598671.950000,1.464139,317.642004,320.780005,326.546004,-0.064308,4,False,False,False,False,-0.092397,specialist,4,-0.056274,-0.320808,0.377107,momentum_leader,none,unclear,unclear,needs_review,reasonable_pullback,reasonable_pullback,reasonable_pullback,sideways_base,avoid_for_now,876539,ok,資料日期與本次市場日期一致。
LDOS,Leidos Holdings Inc.,Defense,2026-05-29,251,-0.002498,0.038687,0.017921,-0.143546,1820633.333333,1491720.000000,1515720.000000,1.715027,128.827998,126.605999,130.167499,-0.028802,6,False,True,True,False,0.010937,non_leader,4,-0.018188,-0.356513,0.062992,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,strong_uptrend,avoid_for_now,2599500,ok,資料日期與本次市場日期一致。
RKLB,Rocket Lab USA Inc.,Space,2026-05-29,251,0.001955,0.143723,0.082459,0.738941,28138723.000000,30061373.800000,30181418.450000,1.151843,144.139996,136.366998,118.092999,-0.065758,5,True,False,False,True,-0.236350,emerging_leader,3,0.214975,-0.044931,0.945922,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,34764269,ok,資料日期與本次市場日期一致。
LUNR,Intuitive Machines Inc.,Space,2026-05-29,251,0.257315,0.280082,0.200164,0.728994,24463354.000000,28119452.400000,16818408.100000,1.166874,40.598000,37.084000,33.136500,-0.088866,5,True,False,False,True,-0.118646,emerging_leader,3,0.322711,-0.040919,0.950332,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,19624962,ok,資料日期與本次市場日期一致。
ASTS,AST SpaceMobile Inc.,Space,2026-05-29,251,-0.052548,0.178531,0.366221,0.534641,35300702.000000,36993101.200000,25983140.300000,1.840979,120.332001,104.607001,88.683500,-0.147870,9,False,True,True,True,0.047411,emerging_leader,3,0.278817,-0.147870,0.821123,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,extended,very_extended,overextended,too_extended,47834406,ok,資料日期與本次市場日期一致。
IRDM,Iridium Communications Inc.,Space,2026-05-29,251,0.032297,0.133042,0.192263,0.325314,2086057.333333,2342894.400000,2088663.600000,0.965149,50.685999,47.300000,44.256500,-0.002530,8,True,True,False,True,-0.126546,specialist,3,0.169998,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,2015872,ok,資料日期與本次市場日期一致。
SPCE,Virgin Galactic Holdings Inc.,Space,2026-05-29,251,0.760684,1.247273,1.145833,1.596638,83442346.333333,65228667.800000,23512091.950000,7.271596,4.250000,3.436000,3.078000,-0.120996,6,True,True,True,True,0.827023,non_leader,3,1.007797,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,avoid_for_now,170970439,ok,資料日期與本次市場日期一致。
PL,Planet Labs PBC,Space,2026-05-29,251,0.058361,0.203861,0.188197,0.383284,14823072.333333,14248463.400000,10539090.850000,1.776331,49.138000,45.565000,42.424500,-0.005058,5,True,False,False,True,-0.130613,specialist,3,0.205436,-0.005058,0.994539,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,18720917,ok,資料日期與本次市場日期一致。
RDW,Redwire Corporation,Space,2026-05-29,251,0.114791,0.600651,0.756254,1.673558,90773762.333333,87220077.400000,53761579.350000,1.195846,22.800000,18.605000,14.590000,-0.051351,7,True,True,False,True,0.437445,emerging_leader,3,0.684030,-0.051351,0.936180,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,64290587,ok,資料日期與本次市場日期一致。
BKSY,BlackSky Technology Inc.,Space,2026-05-29,251,-0.006151,0.085554,0.136193,0.366122,2473117.000000,2422210.200000,2569347.550000,0.966063,49.548000,46.489000,42.521500,-0.061205,7,False,True,False,False,-0.182617,specialist,3,0.139894,-0.061205,0.922435,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,very_extended,very_extended,overextended,too_extended,2482151,ok,資料日期與本次市場日期一致。
VSAT,Viasat Inc.,Space,2026-05-29,251,-0.009582,0.139344,0.085061,0.223183,3897956.000000,3313893.600000,2142373.400000,2.225181,81.768001,76.684000,72.696500,-0.070020,6,False,True,False,False,-0.233749,specialist,3,0.108994,-0.070020,0.922140,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,very_extended,very_extended,overextended,too_extended,4767168,ok,資料日期與本次市場日期一致。
SATL,Satellogic Inc.,Space,2026-05-29,251,-0.114525,-0.013485,0.100694,0.472136,14915690.666667,14119154.400000,10835483.600000,0.923611,10.096000,9.888000,8.722000,-0.114525,6,False,False,False,True,-0.218115,non_leader,3,0.090346,-0.114525,0.870116,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,extended,extended,extended,overextended,avoid_for_now,10007772,ok,資料日期與本次市場日期一致。
SPIR,Spire Global Inc.,Space,2026-05-29,251,-0.038316,0.188964,0.253568,0.280987,1947458.666667,2160035.200000,1697198.800000,0.790877,23.466000,21.496000,19.643500,-0.103611,5,False,False,False,True,-0.065242,specialist,3,0.162726,-0.103611,0.856988,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,extended,very_extended,overextended,too_extended,1342276,ok,資料日期與本次市場日期一致。
CRWD,CrowdStrike Holdings Inc.,Cybersecurity,2026-05-29,251,0.088527,0.127686,0.260453,0.639933,3310405.666667,2957903.400000,3204190.850000,1.337691,676.473999,651.050000,582.221503,-0.038999,7,False,True,True,True,0.029513,core_leader,5,0.255536,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,4286217,ok,資料日期與本次市場日期一致。
PANW,Palo Alto Networks Inc.,Cybersecurity,2026-05-29,251,0.097137,0.113751,0.182528,0.570879,9493410.333333,8454066.200000,8440036.550000,1.717875,261.051996,253.534999,228.416000,-0.046473,7,True,True,False,True,-0.048413,core_leader,5,0.233232,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,14498931,ok,資料日期與本次市場日期一致。
FTNT,Fortinet Inc.,Cybersecurity,2026-05-29,251,0.029934,0.065735,0.132201,0.636461,5764852.000000,5586751.200000,6425927.800000,0.720045,132.698000,129.987000,117.308500,-0.045013,8,False,True,False,True,-0.098740,core_leader,5,0.176130,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,4626956,ok,資料日期與本次市場日期一致。
ZS,Zscaler Inc.,Cybersecurity,2026-05-29,251,-0.243066,-0.182913,-0.090891,0.069253,19527164.666667,14661138.800000,6157949.700000,1.704836,152.629999,161.959999,154.394498,-0.315222,7,False,False,False,True,-0.321832,challenger,5,-0.094981,-0.584471,0.099349,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,falling_knife,avoid_for_now,10498294,ok,資料日期與本次市場日期一致。
OKTA,Okta Inc.,Cybersecurity,2026-05-29,251,0.314039,0.378242,0.520913,0.673727,10020390.000000,7414614.000000,3953208.500000,4.346285,98.707999,92.752999,86.025999,-0.045944,8,True,True,True,True,0.289972,specialist,5,0.432939,0.000000,1.000000,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,17181770,ok,資料日期與本次市場日期一致。
TENB,Tenable Holdings Inc.,Cybersecurity,2026-05-29,251,0.093338,0.121573,0.380440,0.351364,3281197.666667,3315278.600000,3685404.650000,1.205646,25.980000,25.043000,23.069500,-0.053060,8,False,True,True,True,0.149499,specialist,5,0.223694,-0.203892,0.627703,momentum_leader,momentum_exhaustion,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,4443293,ok,資料日期與本次市場日期一致。
CRM,Salesforce Inc.,Cloud Software,2026-05-29,251,0.067121,0.083886,0.140351,0.082536,24997113.333333,19757048.000000,14088882.000000,2.406652,180.786002,179.275000,179.030501,-0.021821,5,True,False,False,False,-0.154197,core_leader,5,0.067416,-0.298655,0.243125,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,wait_for_stabilization,33907040,ok,資料日期與本次市場日期一致。
NOW,ServiceNow Inc.,Cloud Software,2026-05-29,251,0.244696,0.247567,0.374254,0.408334,44927548.000000,36403768.800000,30734552.200000,2.180987,107.454001,104.058001,97.379001,-0.036066,7,True,True,True,True,0.079706,core_leader,5,0.277175,-0.404752,0.328495,momentum_leader,none,unclear,unclear,needs_review,very_extended,reasonable_pullback,very_extended,overextended,too_extended,67031644,ok,資料日期與本次市場日期一致。
SNOW,Snowflake Inc.,Cloud Software,2026-05-29,251,0.438908,0.543736,0.695078,0.872573,24805462.333333,18551397.400000,10314464.350000,1.658127,203.962000,184.358000,166.151000,-0.023651,7,True,True,True,True,0.400530,challenger,5,0.538059,-0.077903,0.861629,momentum_leader,none,unclear,unclear,needs_review,very_extended,extended,very_extended,overextended,too_extended,17102687,ok,資料日期與本次市場日期一致。
DDOG,Datadog Inc.,Cloud Software,2026-05-29,251,0.105969,0.134425,0.219434,0.871170,6419696.666667,5552198.000000,7106569.500000,1.228693,228.074002,220.260001,198.928001,-0.013525,8,True,True,False,True,-0.075114,infrastructure_leader,5,0.243415,0.000000,1.000000,momentum_leader,none,unclear,unclear,needs_review,very_extended,very_extended,very_extended,overextended,too_extended,8731790,ok,資料日期與本次市場日期一致。
MDB,MongoDB Inc.,Cloud Software,2026-05-29,251,0.091752,0.056850,0.107097,0.337759,7791366.333333,5570799.800000,2686399.950000,3.939845,317.833997,321.264999,303.754500,-0.120175,6,True,False,False,True,-0.187451,specialist,5,0.104675,-0.238425,0.582754,momentum_leader,none,unclear,unclear,needs_review,extended,neutral,extended,overextended,too_extended,10583999,ok,資料日期與本次市場日期一致。
WDAY,Workday Inc.,Cloud Software,2026-05-29,251,0.178762,0.199754,0.231074,0.194363,6249795.000000,6804337.000000,5366629.250000,1.783724,130.571999,128.455000,126.245500,-0.057909,7,True,True,False,True,-0.063474,specialist,5,0.157982,-0.421945,0.239957,momentum_leader,none,unclear,unclear,needs_review,very_extended,deep_pullback,very_extended,overextended,too_extended,9572585,ok,資料日期與本次市場日期一致。
TTD,The Trade Desk Inc.,Adtech,2026-05-29,251,-0.027953,0.013158,0.056345,-0.086053,29133628.666667,24073157.200000,21523739.300000,2.246310,21.912000,21.644000,22.176500,-0.056129,6,False,True,False,False,-0.087273,core_leader,3,-0.027800,-0.759804,0.021099,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,strong_uptrend,avoid_for_now,48348986,ok,資料日期與本次市場日期一致。
APP,AppLovin Corporation,Adtech,2026-05-29,251,0.192225,0.261788,0.263686,0.373563,6782709.333333,6184105.600000,5444086.400000,1.145229,555.346008,521.518005,498.617001,-0.048104,7,True,True,False,True,0.120068,challenger,3,0.229581,-0.164272,0.705283,momentum_leader,none,unclear,unclear,needs_review,very_extended,neutral,very_extended,overextended,too_extended,6234728,ok,資料日期與本次市場日期一致。
ROKU,Roku Inc.,Adtech,2026-05-29,251,0.020139,0.040774,0.034406,0.116850,2074348.000000,1870968.800000,2441582.200000,0.915203,129.267999,126.433000,126.487500,-0.028756,6,True,True,False,False,-0.109212,non_leader,3,0.029193,-0.013115,0.970900,momentum_leader,none,unclear,unclear,needs_review,neutral,very_extended,very_extended,overextended,avoid_for_now,2234544,ok,資料日期與本次市場日期一致。
MGNI,Magnite Inc.,Adtech,2026-05-29,251,0.078254,0.086429,0.153784,0.117785,2770429.333333,2267297.600000,2925854.400000,1.264584,13.720000,13.445000,13.469500,-0.024645,7,True,True,True,False,0.010166,specialist,3,0.063885,-0.459653,0.204308,momentum_leader,none,unclear,unclear,needs_review,neutral,deep_pullback,deep_pullback,pullback_in_uptrend,avoid_for_now,3699988,ok,資料日期與本次市場日期一致。
PUBM,PubMatic Inc.,Adtech,2026-05-29,251,0.108159,0.143977,0.226891,0.194274,883292.000000,779795.200000,804463.800000,1.233960,11.014000,10.485000,10.275500,-0.017893,9,True,True,True,False,0.083273,non_leader,3,0.136684,-0.145574,0.730717,momentum_leader,none,unclear,unclear,needs_review,extended,neutral,extended,strong_uptrend,avoid_for_now,992676,ok,資料日期與本次市場日期一致。
DV,DoubleVerify Holdings Inc.,Adtech,2026-05-29,251,0.002066,0.018907,0.126597,-0.119782,2284396.666667,2341198.000000,3190604.500000,0.883717,9.710000,9.524000,10.020000,-0.017294,6,False,True,False,False,-0.017021,specialist,3,-0.031936,-0.403811,0.142298,momentum_leader,none,unclear,unclear,needs_review,reasonable_pullback,deep_pullback,deep_pullback,strong_uptrend,avoid_for_now,2819590,ok,資料日期與本次市場日期一致。
CEG,Constellation Energy Corporation,Nuclear,2026-05-29,251,-0.045827,0.006717,0.046999,-0.079243,2713136.333333,2924781.800000,3405525.450000,0.709232,291.676001,281.534003,292.052452,-0.050602,5,False,False,False,False,0.028156,core_leader,4,-0.014732,-0.284777,0.265448,neutral,none,policy_driven,policy_or_thematic_support,inferred,neutral,reasonable_pullback,reasonable_pullback,strong_uptrend,not_eligible_industry,2415309,ok,資料日期與本次市場日期一致。
VST,Vistra Corp.,Nuclear,2026-05-29,251,-0.026313,0.074792,0.129175,0.015142,4090693.666667,5769276.200000,5880094.050000,0.642367,160.297998,150.570999,151.280499,-0.035581,5,False,False,False,False,0.110332,challenger,4,0.059158,-0.262701,0.308921,neutral,none,policy_driven,policy_or_thematic_support,inferred,neutral,reasonable_pullback,reasonable_pullback,pullback_in_uptrend,not_eligible_industry,3777181,ok,資料日期與本次市場日期一致。
CCJ,Cameco Corporation,Nuclear,2026-05-29,251,0.041879,0.069971,0.001689,-0.084038,2670500.000000,2712780.000000,3122875.000000,0.951271,108.737999,106.920999,112.336000,-0.037113,5,True,False,False,False,-0.017155,core_leader,4,0.003240,-0.159520,0.718638,neutral,none,policy_driven,policy_or_thematic_support,inferred,neutral,neutral,neutral,early_recovery,not_eligible_industry,2970700,ok,資料日期與本次市場日期一致。
UEC,Uranium Energy Corp.,Nuclear,2026-05-29,251,0.019245,0.051145,-0.070223,-0.075218,6736027.333333,7513056.400000,8800829.100000,0.945818,13.458000,13.190000,14.241500,-0.127473,5,True,False,False,True,-0.089067,specialist,4,-0.033107,-0.316286,0.559170,neutral,none,policy_driven,policy_or_thematic_support,inferred,reasonable_pullback,neutral,reasonable_pullback,early_recovery,avoid_for_now,8323982,ok,資料日期與本次市場日期一致。
